EmployeeId,Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,SalaryCategory,PromotionCategory,AgeGroup,DistanceCategory,OverTime_Numeric,Income_Level,Satisfaction_Index,Career_Progress,Stability_Factor,Work_Life_Balance_Impact,Distance_Strain,Promotion_Expectation,Experience_vs_Tenure,Loyalty_Index,Cluster,Cluster_Label,Dim1,Dim2
64,58,0.0,Travel_Rarely,1145,Research & Development,9,3,Medical,1,2,Female,75,2,1,Research Scientist,2,Married,3346,11873,4,Y,Yes,20,4,2,80,1,9,3,2,1,0,0,0,Rendah (< 5000),Baru Dipromosikan,50+,6-10 km,1,3346.0,2.0,1.0,0.2,0,4.285714285714286,0.1,0.8,0.4,0,Risiko Sedang,-0.6027398543497872,0.4037571144730571
65,37,1.0,Travel_Rarely,625,Sales,1,4,Life Sciences,1,1,Male,46,2,3,Sales Executive,3,Married,10609,14922,5,Y,No,11,3,3,80,0,17,2,1,14,1,11,7,Tinggi (10000-15000),> 5 Tahun,30-39,0-5 km,0,3536.3333333333335,2.0,0.25,2.3333333333333335,1,0.9090909090909091,0.16666666666666666,0.16666666666666666,7.0,0,Risiko Sedang,-0.20482925817371733,-1.250042684205134
66,45,0.0,Travel_Rarely,1005,Research & Development,28,2,Technical Degree,1,4,Female,48,2,4,Research Director,2,Single,16704,17119,1,Y,No,11,3,3,80,0,21,2,3,21,6,8,6,Sangat Tinggi (>15000),> 5 Tahun,40-49,21-30 km,0,4176.0,3.0,0.4444444444444444,10.5,3,9.032258064516128,0.18181818181818182,0.0,21.0,0,Risiko Sedang,1.5571500337953124,-2.7508446695678277
67,52,0.0,Non-Travel,585,Sales,29,4,Life Sciences,1,1,Male,40,3,1,Sales Representative,4,Divorced,3482,19788,2,Y,No,15,3,2,80,2,16,3,2,9,8,0,0,Rendah (< 5000),Baru Dipromosikan,50+,21-30 km,0,3482.0,2.25,1.0,3.0,2,13.809523809523808,0.058823529411764705,0.4117647058823529,12.0,0,Risiko Sedang,-0.37948663839859265,0.13803540049785434
68,38,0.0,Travel_Rarely,1380,Research & Development,9,2,Life Sciences,1,3,Female,75,3,1,Laboratory Technician,4,Single,2288,6319,1,Y,No,12,3,3,80,0,2,3,3,2,2,2,1,Rendah (< 5000),1-2 Tahun,30-39,6-10 km,0,2288.0,3.25,0.3333333333333333,1.0,3,2.903225806451613,0.3333333333333333,0.0,4.0,0,Risiko Sedang,-0.584892452084296,0.41808812278824203
69,43,1.0,Travel_Rarely,1372,Sales,9,3,Marketing,1,1,Female,85,1,2,Sales Executive,3,Single,5346,9489,8,Y,No,13,3,2,80,0,7,2,2,4,3,1,3,Sedang (5000-10000),1-2 Tahun,40-49,6-10 km,0,2673.0,2.0,1.0,0.4444444444444444,2,4.285714285714286,0.25,0.375,1.3333333333333333,0,Risiko Sedang,-0.5879670475907774,0.3686069168389913
70,27,0.0,Travel_Rarely,728,Sales,23,1,Medical,1,2,Female,36,2,2,Sales Representative,3,Married,3540,7018,1,Y,No,21,4,4,80,1,9,5,3,9,8,5,8,Rendah (< 5000),3-5 Tahun,< 30,21-30 km,0,1770.0,3.0,0.3333333333333333,4.5,3,7.419354838709677,0.2,0.0,13.5,0,Risiko Sedang,-0.33890043314878854,-0.05702982795600774
71,52,0.0,Travel_Frequently,322,Research & Development,28,2,Medical,1,4,Female,59,4,4,Manufacturing Director,3,Married,13247,9731,2,Y,Yes,11,3,2,80,1,24,3,2,5,3,0,2,Tinggi (10000-15000),Baru Dipromosikan,50+,21-30 km,1,3311.75,2.75,4.0,1.6666666666666667,0,13.333333333333332,0.16,0.76,5.0,0,Risiko Sedang,-0.4594364316202706,0.16973762144176066
72,49,0.0,Travel_Rarely,271,Research & Development,3,2,Medical,1,3,Female,43,2,2,Laboratory Technician,1,Married,4789,23070,4,Y,No,25,4,1,80,1,10,3,3,3,2,1,2,Rendah (< 5000),1-2 Tahun,40-49,0-5 km,0,2394.5,2.0,1.0,0.6,3,0.9677419354838709,0.18181818181818182,0.6363636363636364,0.6,0,Risiko Sedang,-0.5870634295277279,0.3502208775113188
73,44,0.0,Travel_Rarely,1488,Sales,1,5,Marketing,1,2,Female,75,3,2,Sales Executive,1,Divorced,5454,4009,5,Y,Yes,21,4,3,80,1,9,2,2,4,3,1,3,Sedang (5000-10000),1-2 Tahun,40-49,0-5 km,1,2727.0,2.0,1.0,0.6666666666666666,0,0.47619047619047616,0.2,0.5,0.6666666666666666,0,Risiko Sedang,-0.5877668665181691,0.3424654387243692
74,59,0.0,Travel_Rarely,142,Research & Development,3,3,Life Sciences,1,3,Male,70,2,1,Research Scientist,4,Married,2177,8456,3,Y,No,17,3,1,80,1,7,6,3,1,0,0,0,Rendah (< 5000),Baru Dipromosikan,50+,0-5 km,0,2177.0,2.75,1.0,0.25,3,0.9677419354838709,0.125,0.75,1.0,0,Risiko Sedang,-0.5922812566559804,0.41649765324900834
75,58,0.0,Travel_Rarely,605,Sales,21,3,Life Sciences,1,4,Female,72,3,4,Manager,4,Married,17875,11761,4,Y,Yes,13,3,3,80,1,29,2,2,1,0,0,0,Sangat Tinggi (>15000),Baru Dipromosikan,50+,21-30 km,1,4468.75,3.25,4.0,0.2,0,10.0,0.13333333333333333,0.9333333333333333,0.8,0,Risiko Sedang,-0.5231057606713303,0.1444221810722194
76,31,0.0,Travel_Rarely,471,Research & Development,4,3,Medical,1,1,Female,62,4,1,Laboratory Technician,3,Divorced,3978,16031,8,Y,No,12,3,2,80,1,4,0,2,2,2,2,2,Rendah (< 5000),1-2 Tahun,30-39,0-5 km,0,3978.0,2.0,0.3333333333333333,0.2222222222222222,2,1.9047619047619047,0.2,0.4,0.6666666666666666,0,Risiko Sedang,-0.5947898836889902,0.37956749670095213
77,42,0.0,Non-Travel,926,Research & Development,21,2,Medical,1,3,Female,36,3,2,Manufacturing Director,3,Divorced,5265,16439,2,Y,No,16,3,2,80,1,11,5,3,5,3,0,2,Sedang (5000-10000),Baru Dipromosikan,40-49,21-30 km,0,2632.5,2.75,2.0,1.6666666666666667,3,6.774193548387097,0.16666666666666666,0.5,5.0,0,Risiko Sedang,-0.5498357860743839,0.34965005106435115
78,45,0.0,Travel_Rarely,561,Sales,2,3,Other,1,4,Male,61,3,2,Sales Executive,2,Married,4805,16177,0,Y,No,19,3,2,80,1,9,3,4,8,7,3,7,Rendah (< 5000),3-5 Tahun,40-49,0-5 km,0,2402.5,3.0,0.5,8.0,4,0.48780487804878053,0.2,0.1,16.0,0,Risiko Sedang,-0.1643965980057872,0.018096370716082492
79,31,0.0,Travel_Rarely,1079,Sales,10,2,Medical,1,3,Female,86,3,2,Sales Executive,4,Divorced,6583,20115,2,Y,Yes,11,3,4,80,1,8,2,3,5,2,1,4,Sedang (5000-10000),1-2 Tahun,30-39,6-10 km,1,3291.5,3.5,1.0,1.6666666666666667,0,3.225806451612903,0.2222222222222222,0.3333333333333333,6.666666666666667,0,Risiko Sedang,-0.532136423617105,0.30011947166136926
80,34,0.0,Travel_Rarely,1130,Research & Development,3,3,Life Sciences,1,4,Female,66,3,2,Research Scientist,2,Divorced,5433,19332,1,Y,No,12,3,3,80,1,11,2,3,11,8,7,9,Sedang (5000-10000),> 5 Tahun,30-39,0-5 km,0,2716.5,3.0,0.25,5.5,3,0.9677419354838709,0.16666666666666666,0.0,11.0,0,Risiko Sedang,-0.24869607638535915,-0.38515948414944307
81,21,1.0,Travel_Rarely,1427,Research & Development,18,1,Other,1,4,Female,65,3,1,Research Scientist,4,Single,2693,8870,1,Y,No,19,3,1,80,0,1,3,2,1,0,0,0,Rendah (< 5000),Baru Dipromosikan,< 30,11-20 km,0,2693.0,2.75,1.0,0.5,2,8.571428571428571,0.5,0.0,2.0,0,Risiko Sedang,-0.617580593559374,0.5869270280037262
82,23,0.0,Travel_Rarely,885,Research & Development,4,3,Medical,1,1,Male,58,4,1,Research Scientist,1,Married,2819,8544,2,Y,No,16,3,1,80,1,5,3,4,3,2,0,2,Rendah (< 5000),Baru Dipromosikan,< 30,0-5 km,0,2819.0,1.75,1.0,1.0,4,0.9756097560975611,0.16666666666666666,0.3333333333333333,1.0,0,Risiko Sedang,-0.5957034560636422,0.43224657406749095
83,47,0.0,Travel_Rarely,207,Research & Development,9,4,Life Sciences,1,2,Female,64,3,1,Laboratory Technician,3,Single,2105,5411,4,Y,No,12,3,3,80,0,7,2,3,2,2,2,0,Rendah (< 5000),1-2 Tahun,40-49,6-10 km,0,2105.0,2.75,0.3333333333333333,0.4,3,2.903225806451613,0.125,0.625,1.2,0,Risiko Sedang,-0.587809085886917,0.3668205173984205
84,54,0.0,Travel_Rarely,1147,Sales,3,3,Marketing,1,4,Female,52,3,2,Sales Executive,1,Married,5940,17011,2,Y,No,14,3,4,80,1,16,4,3,6,2,0,5,Sedang (5000-10000),Baru Dipromosikan,50+,0-5 km,0,2970.0,3.0,2.0,2.0,3,0.9677419354838709,0.11764705882352941,0.5882352941176471,2.0,0,Risiko Sedang,-0.5397408818602782,0.275194503141234
85,41,0.0,Travel_Rarely,509,Research & Development,7,2,Technical Degree,1,2,Female,43,4,1,Research Scientist,3,Married,3376,18863,1,Y,No,13,3,3,80,0,10,3,3,10,6,0,8,Rendah (< 5000),Baru Dipromosikan,40-49,6-10 km,0,3376.0,2.75,1.0,5.0,3,2.258064516129032,0.09090909090909091,0.0,15.0,0,Risiko Sedang,-0.30441235213187434,0.21299282579115444
86,45,0.0,Travel_Rarely,1038,Research & Development,20,3,Medical,1,2,Male,95,1,3,Healthcare Representative,1,Divorced,10851,19863,2,Y,Yes,18,3,2,80,1,24,2,3,7,7,0,7,Tinggi (10000-15000),Baru Dipromosikan,40-49,11-20 km,1,3617.0,2.0,3.0,2.3333333333333335,0,6.451612903225806,0.12,0.68,2.3333333333333335,0,Risiko Sedang,-0.49409630785879194,0.13176750173130952
87,36,0.0,Travel_Rarely,1120,Sales,11,4,Marketing,1,2,Female,100,2,2,Sales Executive,4,Married,6652,14369,4,Y,No,13,3,1,80,1,8,2,2,6,3,0,0,Sedang (5000-10000),Baru Dipromosikan,30-39,11-20 km,0,3326.0,2.25,2.0,1.2,2,5.238095238095238,0.2222222222222222,0.2222222222222222,4.8,0,Risiko Sedang,-0.5545270609731893,0.35351028446311283
88,45,0.0,Non-Travel,1052,Sales,6,3,Medical,1,4,Female,57,2,3,Sales Executive,4,Single,8865,16840,6,Y,No,12,3,4,80,0,23,2,3,19,7,12,8,Sedang (5000-10000),> 5 Tahun,40-49,6-10 km,0,2955.0,3.75,0.23076923076923078,2.7142857142857144,3,1.9354838709677418,0.125,0.16666666666666666,10.857142857142858,0,Risiko Sedang,0.1378966634855592,-1.895547065826312
89,46,0.0,Travel_Rarely,1254,Sales,10,3,Life Sciences,1,3,Female,64,3,3,Sales Executive,2,Married,7314,14011,5,Y,No,21,4,3,80,3,14,2,3,8,7,0,7,Sedang (5000-10000),Baru Dipromosikan,40-49,6-10 km,0,2438.0,2.75,3.0,1.3333333333333333,3,3.225806451612903,0.2,0.4,2.6666666666666665,0,Risiko Sedang,-0.5371797366755576,0.301030305671158
90,42,0.0,Travel_Rarely,419,Sales,12,4,Marketing,1,2,Male,77,3,2,Sales Executive,4,Divorced,5087,2900,3,Y,Yes,12,3,3,80,2,14,4,3,0,0,0,0,Sedang (5000-10000),Baru Dipromosikan,40-49,11-20 km,1,2543.5,3.0,2.0,0.0,0,3.8709677419354835,0.13333333333333333,0.9333333333333333,0.0,0,Risiko Sedang,-0.5995463863944595,0.42897165435903334
91,34,0.0,Travel_Rarely,1157,Research & Development,5,2,Medical,1,2,Male,57,2,2,Laboratory Technician,4,Married,3986,11912,1,Y,No,14,3,3,80,1,15,3,4,15,10,4,13,Rendah (< 5000),3-5 Tahun,30-39,0-5 km,0,1993.0,3.25,0.4,7.5,4,1.2195121951219514,0.125,0.0,30.0,0,Risiko Sedang,0.6233240050768718,-0.273204411664439
92,37,0.0,Travel_Rarely,783,Research & Development,7,4,Medical,1,4,Male,78,3,2,Research Scientist,1,Married,4284,13588,5,Y,Yes,22,4,3,80,1,16,2,3,5,3,0,4,Rendah (< 5000),Baru Dipromosikan,30-39,6-10 km,1,2142.0,2.75,2.0,0.8333333333333334,0,2.258064516129032,0.11764705882352941,0.6470588235294118,0.8333333333333334,0,Risiko Sedang,-0.5788409450447942,0.3632473435089736
93,55,0.0,Travel_Rarely,111,Sales,1,2,Life Sciences,1,1,Male,70,3,3,Sales Executive,4,Married,10239,18092,3,Y,No,14,3,4,80,1,24,4,3,1,0,1,0,Tinggi (10000-15000),1-2 Tahun,50+,0-5 km,0,3413.0,3.0,1.5,0.25,3,0.3225806451612903,0.12,0.92,1.0,0,Risiko Sedang,-0.5573611420026189,0.2112972334462355
94,22,0.0,Non-Travel,457,Research & Development,26,2,Other,1,2,Female,85,2,1,Research Scientist,3,Married,2814,10293,1,Y,Yes,14,3,2,80,0,4,2,2,4,2,1,3,Rendah (< 5000),1-2 Tahun,< 30,21-30 km,1,2814.0,2.25,0.5,2.0,0,12.38095238095238,0.2,0.0,6.0,0,Risiko Sedang,-0.574551104530979,0.3957983892090443
95,34,0.0,Travel_Frequently,1069,Research & Development,2,1,Life Sciences,1,4,Male,45,2,2,Manufacturing Director,3,Married,9547,14074,1,Y,No,17,3,3,80,0,10,2,2,10,9,1,9,Sedang (5000-10000),1-2 Tahun,30-39,0-5 km,0,4773.5,3.0,1.0,5.0,2,0.9523809523809523,0.18181818181818182,0.0,15.0,0,Risiko Sedang,-0.2160961164746095,0.03005243671511482
96,29,0.0,Travel_Rarely,136,Research & Development,1,3,Life Sciences,1,1,Male,89,3,2,Healthcare Representative,1,Married,5373,6225,0,Y,No,12,3,1,80,1,6,5,2,5,3,0,2,Sedang (5000-10000),Baru Dipromosikan,< 30,0-5 km,0,2686.5,1.25,2.0,5.0,2,0.47619047619047616,0.2857142857142857,0.14285714285714285,5.0,0,Risiko Sedang,-0.5431604956910813,0.380640800499163
97,57,0.0,Travel_Rarely,405,Research & Development,1,2,Life Sciences,1,2,Male,93,4,2,Research Scientist,3,Married,4900,2721,0,Y,No,24,4,1,80,1,13,2,2,12,9,2,8,Rendah (< 5000),1-2 Tahun,50+,0-5 km,0,2450.0,2.0,0.6666666666666666,12.0,2,0.47619047619047616,0.14285714285714285,0.07142857142857142,36.0,0,Risiko Sedang,1.4139194951405312,0.0713980963504435
98,53,0.0,Travel_Rarely,1168,Sales,24,4,Life Sciences,1,1,Male,66,3,3,Sales Executive,1,Single,10448,5843,6,Y,Yes,13,3,2,80,0,15,2,2,2,2,2,2,Tinggi (10000-15000),1-2 Tahun,50+,21-30 km,1,3482.6666666666665,1.5,1.0,0.2857142857142857,0,11.428571428571429,0.1875,0.8125,0.2857142857142857,0,Risiko Sedang,-0.5843820891470985,0.19419796144517662
99,33,0.0,Travel_Rarely,147,Research & Development,4,4,Medical,1,3,Female,47,2,1,Research Scientist,2,Married,2622,13248,6,Y,No,21,4,4,80,0,7,3,3,3,2,1,1,Rendah (< 5000),1-2 Tahun,30-39,0-5 km,0,2622.0,3.0,0.5,0.42857142857142855,3,1.2903225806451613,0.125,0.5,0.8571428571428571,0,Risiko Sedang,-0.5880271892836534,0.3881861759909271
100,32,0.0,Non-Travel,300,Research & Development,1,3,Life Sciences,1,4,Male,61,3,1,Laboratory Technician,4,Divorced,2314,9148,0,Y,No,12,3,2,80,1,4,2,3,3,0,0,2,Rendah (< 5000),Baru Dipromosikan,30-39,0-5 km,0,2314.0,3.25,1.0,3.0,3,0.3225806451612903,0.2,0.2,12.0,0,Risiko Sedang,-0.5220934146265093,0.4140601968576063
101,21,1.0,Travel_Frequently,251,Research & Development,10,2,Life Sciences,1,1,Female,45,2,1,Laboratory Technician,3,Single,2625,25308,1,Y,No,20,4,3,80,0,2,2,1,2,2,2,2,Rendah (< 5000),1-2 Tahun,< 30,6-10 km,0,2625.0,2.0,0.3333333333333333,1.0,1,9.09090909090909,0.3333333333333333,0.0,3.0,0,Risiko Sedang,-0.6052087422469358,0.46909352235526225
102,34,1.0,Travel_Frequently,296,Sales,6,2,Marketing,1,4,Female,33,1,1,Sales Representative,3,Divorced,2351,12253,0,Y,No,16,3,4,80,1,3,3,2,2,2,1,0,Rendah (< 5000),1-2 Tahun,30-39,6-10 km,0,2351.0,3.25,0.5,2.0,2,2.857142857142857,0.25,0.25,6.0,0,Risiko Sedang,-0.5744868521258113,0.41702200056224203
103,55,0.0,Travel_Rarely,1441,Research & Development,22,3,Technical Degree,1,1,Male,94,2,1,Research Scientist,2,Divorced,3537,23737,5,Y,No,12,3,4,80,1,8,1,3,4,2,1,2,Rendah (< 5000),1-2 Tahun,50+,21-30 km,0,3537.0,2.5,0.5,0.6666666666666666,3,7.096774193548387,0.1111111111111111,0.4444444444444444,1.3333333333333333,0,Risiko Sedang,-0.5783609058107112,0.31009848504362597
104,27,0.0,Travel_Frequently,1242,Sales,20,3,Life Sciences,1,4,Female,90,3,2,Sales Executive,3,Single,9981,12916,1,Y,No,14,3,4,80,0,7,2,3,7,7,0,7,Sedang (5000-10000),Baru Dipromosikan,< 30,11-20 km,0,4990.5,3.5,2.0,3.5,3,6.451612903225806,0.25,0.0,10.5,0,Risiko Sedang,-0.42440137121471777,0.24258265112368294
105,46,0.0,Travel_Rarely,1319,Sales,3,3,Technical Degree,1,1,Female,45,4,4,Sales Executive,1,Divorced,13225,7739,2,Y,No,12,3,4,80,1,25,5,3,19,17,2,8,Tinggi (10000-15000),1-2 Tahun,40-49,0-5 km,0,3306.25,2.25,1.3333333333333333,6.333333333333333,3,0.9677419354838709,0.15384615384615385,0.23076923076923078,6.333333333333333,0,Risiko Sedang,-0.01401662002743938,-0.7228282203288431
106,36,0.0,Travel_Rarely,917,Research & Development,6,4,Life Sciences,1,3,Male,60,1,1,Laboratory Technician,3,Divorced,2741,6865,1,Y,No,14,3,3,80,1,7,4,3,7,7,1,7,Rendah (< 5000),1-2 Tahun,30-39,6-10 km,0,2741.0,3.0,0.5,3.5,3,1.9354838709677418,0.125,0.0,10.5,0,Risiko Sedang,-0.4735160052843076,0.26671445722314063
107,41,1.0,Travel_Rarely,1360,Research & Development,12,3,Technical Degree,1,2,Female,49,3,5,Research Director,3,Married,19545,16280,1,Y,No,12,3,4,80,0,23,0,3,22,15,15,8,Sangat Tinggi (>15000),> 5 Tahun,40-49,11-20 km,0,3909.0,3.0,0.3125,11.0,3,3.8709677419354835,0.20833333333333334,0.041666666666666664,33.0,0,Risiko Sedang,3.435495036752725,-5.572455819618781
108,38,0.0,Travel_Frequently,1189,Research & Development,1,3,Life Sciences,1,4,Male,90,3,2,Research Scientist,4,Married,4735,9867,7,Y,No,15,3,4,80,2,19,4,4,13,11,2,9,Rendah (< 5000),1-2 Tahun,30-39,0-5 km,0,2367.5,4.0,0.6666666666666666,1.625,4,0.24390243902439027,0.1,0.3,6.5,0,Risiko Sedang,-0.43198530829291226,0.041948946401638834
109,33,0.0,Travel_Frequently,1296,Research & Development,6,3,Life Sciences,1,3,Male,30,3,2,Healthcare Representative,4,Divorced,7725,5335,3,Y,No,23,4,3,80,1,15,2,1,13,11,4,7,Sedang (5000-10000),3-5 Tahun,30-39,6-10 km,0,3862.5,2.75,0.4,3.25,1,5.454545454545454,0.125,0.125,13.0,0,Risiko Sedang,-0.218844878268684,-0.3173713167667689
110,18,1.0,Non-Travel,247,Research & Development,8,1,Medical,1,3,Male,80,3,1,Laboratory Technician,3,Single,1904,13556,1,Y,No,12,3,4,80,0,0,0,3,0,0,0,0,Rendah (< 5000),Baru Dipromosikan,< 30,6-10 km,0,1904.0,3.25,1.0,0.0,3,2.5806451612903225,1.0,0.0,0.0,0,Risiko Sedang,-0.6686847453297614,0.936906338284333
111,27,0.0,Travel_Rarely,894,Research & Development,9,3,Medical,1,4,Female,99,3,1,Research Scientist,2,Single,2279,11781,1,Y,No,16,3,4,80,0,7,2,2,7,7,0,3,Rendah (< 5000),Baru Dipromosikan,< 30,6-10 km,0,2279.0,3.0,1.0,3.5,2,4.285714285714286,0.125,0.0,7.0,0,Risiko Sedang,-0.5247510926063979,0.3517835252615259
112,22,0.0,Travel_Rarely,1230,Research & Development,1,2,Life Sciences,1,4,Male,33,2,2,Manufacturing Director,4,Married,4775,19146,6,Y,No,22,4,1,80,2,4,2,1,2,2,2,2,Rendah (< 5000),1-2 Tahun,< 30,0-5 km,0,2387.5,2.5,0.6666666666666666,0.2857142857142857,1,0.9090909090909091,0.4,0.4,1.1428571428571428,0,Risiko Sedang,-0.6022634992153308,0.46341310272384795
113,33,1.0,Travel_Rarely,813,Research & Development,14,3,Medical,1,3,Male,58,3,1,Laboratory Technician,4,Married,2436,22149,5,Y,Yes,13,3,3,80,1,8,2,1,5,4,0,4,Rendah (< 5000),Baru Dipromosikan,30-39,11-20 km,1,2436.0,2.75,1.0,0.8333333333333334,0,12.727272727272727,0.1111111111111111,0.3333333333333333,3.3333333333333335,0,Risiko Sedang,-0.5830693727510122,0.4101965965571468
114,42,0.0,Travel_Frequently,1368,Research & Development,28,4,Technical Degree,1,4,Female,88,2,2,Healthcare Representative,4,Married,4523,4386,0,Y,No,11,3,4,80,3,7,4,4,6,5,0,4,Rendah (< 5000),Baru Dipromosikan,40-49,21-30 km,0,2261.5,4.0,2.0,6.0,4,6.829268292682928,0.25,0.125,24.0,0,Risiko Sedang,-0.10883170810542796,0.36963205334131805
115,29,0.0,Travel_Frequently,806,Research & Development,1,4,Life Sciences,1,2,Male,76,1,1,Research Scientist,4,Divorced,2720,18959,1,Y,No,18,3,4,80,1,10,5,3,10,7,2,8,Rendah (< 5000),1-2 Tahun,< 30,0-5 km,0,2720.0,3.25,0.3333333333333333,5.0,3,0.3225806451612903,0.09090909090909091,0.0,20.0,0,Risiko Sedang,-0.19673245199032097,0.13471513934643664
116,39,0.0,Non-Travel,792,Research & Development,1,3,Life Sciences,1,4,Male,77,3,2,Laboratory Technician,4,Married,6472,8989,1,Y,Yes,15,3,4,80,1,9,2,3,9,8,5,8,Sedang (5000-10000),3-5 Tahun,30-39,0-5 km,1,3236.0,3.75,0.3333333333333333,4.5,0,0.3225806451612903,0.2,0.0,18.0,0,Risiko Sedang,-0.15305271502835466,-0.21125455605403964
117,35,0.0,Travel_Rarely,817,Research & Development,1,3,Medical,1,4,Female,60,2,2,Laboratory Technician,4,Married,5363,10846,0,Y,No,12,3,2,80,1,10,0,3,9,7,0,0,Sedang (5000-10000),Baru Dipromosikan,30-39,0-5 km,0,2681.5,3.25,2.0,9.0,3,0.3225806451612903,0.18181818181818182,0.09090909090909091,36.0,0,Risiko Sedang,0.7447572473126299,0.5854254799256051
118,30,0.0,Travel_Rarely,305,Research & Development,16,3,Life Sciences,1,3,Male,58,4,2,Healthcare Representative,3,Married,5294,9128,3,Y,No,16,3,3,80,1,10,3,3,7,0,1,7,Sedang (5000-10000),1-2 Tahun,30-39,11-20 km,0,2647.0,3.0,1.0,1.75,3,5.161290322580645,0.18181818181818182,0.2727272727272727,5.25,0,Risiko Sedang,-0.5358438526584812,0.28301596491313613
119,37,0.0,Non-Travel,142,Sales,9,4,Medical,1,1,Male,69,3,3,Sales Executive,2,Divorced,8834,24666,1,Y,No,13,3,4,80,1,9,6,3,9,5,7,7,Sedang (5000-10000),> 5 Tahun,30-39,6-10 km,0,2944.6666666666665,2.5,0.375,4.5,3,2.903225806451613,0.3,0.0,9.0,0,Risiko Sedang,-0.3331596515456296,-0.36073250299129245
120,39,0.0,Travel_Rarely,170,Research & Development,3,2,Medical,1,3,Male,76,2,2,Laboratory Technician,3,Divorced,3069,10302,0,Y,No,15,3,4,80,1,11,3,3,10,8,0,7,Rendah (< 5000),Baru Dipromosikan,30-39,0-5 km,0,1534.5,3.25,2.0,10.0,3,0.9677419354838709,0.16666666666666666,0.08333333333333333,30.0,0,Risiko Sedang,0.49564302818929834,0.49713733257987036
121,52,1.0,Travel_Rarely,266,Sales,2,1,Marketing,1,1,Female,57,1,5,Manager,4,Married,19845,25846,1,Y,No,15,3,4,80,1,33,3,3,32,14,6,9,Sangat Tinggi (>15000),> 5 Tahun,50+,0-5 km,0,3969.0,3.0,0.7142857142857143,16.0,3,0.6451612903225806,0.14705882352941177,0.029411764705882353,64.0,1,Risiko Tinggi,11.6602411176842,-3.3415191937767803
122,31,0.0,Travel_Rarely,218,Sales,7,3,Technical Degree,1,2,Male,100,4,2,Sales Executive,4,Married,6929,12241,4,Y,No,11,3,2,80,1,10,3,2,8,7,7,7,Sedang (5000-10000),> 5 Tahun,30-39,6-10 km,0,3464.5,2.5,0.25,1.6,2,3.333333333333333,0.18181818181818182,0.18181818181818182,6.4,0,Risiko Sedang,-0.45925423937218773,-0.16140125500689784
123,29,0.0,Travel_Rarely,1396,Sales,10,3,Life Sciences,1,3,Male,99,3,1,Sales Representative,3,Single,2642,2755,1,Y,No,11,3,3,80,0,1,6,3,1,0,0,0,Rendah (< 5000),Baru Dipromosikan,< 30,6-10 km,0,2642.0,3.0,1.0,0.5,3,3.225806451612903,0.5,0.0,1.5,0,Risiko Sedang,-0.6102386953460734,0.5535545452612758
124,28,0.0,Travel_Rarely,329,Research & Development,24,3,Medical,1,3,Male,51,3,1,Laboratory Technician,2,Married,2408,7324,1,Y,Yes,17,3,3,80,3,1,3,3,1,1,0,0,Rendah (< 5000),Baru Dipromosikan,< 30,21-30 km,1,2408.0,2.75,1.0,0.5,0,7.741935483870967,0.5,0.0,1.0,0,Risiko Sedang,-0.6228037741851169,0.5948989210942717
125,26,0.0,Travel_Rarely,157,Research & Development,1,3,Medical,1,3,Male,95,3,1,Laboratory Technician,1,Single,2867,20006,0,Y,No,13,3,4,80,0,8,6,2,7,7,7,6,Rendah (< 5000),> 5 Tahun,< 30,0-5 km,0,2867.0,2.5,0.125,7.0,2,0.47619047619047616,0.1111111111111111,0.1111111111111111,7.0,0,Risiko Sedang,-0.39198919671137217,-0.14447253361832502
126,32,1.0,Non-Travel,1474,Sales,11,4,Other,1,4,Male,60,4,2,Sales Executive,3,Married,4707,23914,8,Y,No,12,3,4,80,0,6,2,3,4,2,1,2,Rendah (< 5000),1-2 Tahun,30-39,11-20 km,0,2353.5,3.5,1.0,0.4444444444444444,3,3.5483870967741935,0.2857142857142857,0.2857142857142857,1.3333333333333333,0,Risiko Sedang,-0.5857592069043959,0.4037841694338632
127,35,0.0,Non-Travel,1097,Research & Development,11,2,Medical,1,3,Male,79,2,3,Healthcare Representative,1,Married,9884,8302,2,Y,Yes,13,3,3,80,1,10,3,3,4,0,2,3,Sedang (5000-10000),1-2 Tahun,30-39,11-20 km,1,3294.6666666666665,2.5,1.0,1.3333333333333333,0,3.5483870967741935,0.2727272727272727,0.5454545454545454,1.3333333333333333,0,Risiko Sedang,-0.5646125990196793,0.24283233244179747
128,43,0.0,Travel_Rarely,920,Research & Development,3,3,Life Sciences,1,3,Male,96,1,5,Research Director,4,Married,19740,18625,3,Y,No,14,3,2,80,1,25,2,3,8,7,0,7,Sangat Tinggi (>15000),Baru Dipromosikan,40-49,0-5 km,0,3948.0,3.0,5.0,2.0,3,0.9677419354838709,0.19230769230769232,0.6538461538461539,8.0,0,Risiko Sedang,-0.3186933540817348,0.05671173953078693
