EmployeeId,Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,SalaryCategory,PromotionCategory,AgeGroup,DistanceCategory,OverTime_Numeric,Gender_Numeric,Income_Level,Income_Experience_Ratio,Income_Education_Ratio,StockOption_Income_Ratio,Salary_Hike_Effectiveness,Satisfaction_Index,Job_Environment_Balance,Work_Life_Balance_Impact,Overtime_Satisfaction_Interaction,Career_Progress,Career_Growth_Rate,Career_Stagnation,Promotion_Expectation,Internal_Mobility_Index,Stability_Factor,Loyalty_Index,Manager_Relationship_Tenure,Company_Experience_Ratio,Distance_Strain,Role_Complexity_Factor,Job_Intensity,Commute_Burden,Turnover_Risk_Score,Compensation_Satisfaction,OverTime_Numeric_WorkLifeBalance_product,OverTime_Numeric_WorkLifeBalance_ratio,YearsSinceLastPromotion_JobSatisfaction_product,YearsSinceLastPromotion_JobSatisfaction_ratio,DistanceFromHome_WorkLifeBalance_product,DistanceFromHome_WorkLifeBalance_ratio,MonthlyIncome_JobLevel_product,MonthlyIncome_JobLevel_ratio,YearsAtCompany_NumCompaniesWorked_product,YearsAtCompany_NumCompaniesWorked_ratio,Age_squared,Age_cubed,YearsAtCompany_squared,YearsAtCompany_cubed,DistanceFromHome_squared,DistanceFromHome_cubed,MonthlyIncome_squared,MonthlyIncome_cubed,Cluster,Cluster_Label,Dim1,Dim2,Component_1,Component_2,Component_3,Component_4,Component_5
37,32,0.0,Travel_Rarely,427,Research & Development,1,3,Medical,1,1,Male,33,3,2,Manufacturing Director,4,Married,6162,10877,1,Y,Yes,22,4,2,80,1,9,3,3,9,8,7,8,Sedang (5000-10000),> 5 Tahun,30-39,0-5 km,1,1,3081.0,616.2,1540.5,0.00016225864027259452,4.4,2.5,0.25,0,0.3846153846153846,0.25,0.2,0.7,0.2,0.8,4.5,18.0,0.8791208791208791,0.9,0.3225806451612903,2.0,3,1.5,0.48225806451612896,308.01,3,0.3225806451612903,28,1.707317073170732,3,0.3225806451612903,12324,2934.285714285714,9,8.181818181818182,1024,32768,81,729,1,1,37970244,233972643528,3,Risiko Rendah (Cluster 3),20.44586220962696,-2.3369729362730345,20.44586220962696,-2.3369729362730345,-0.6574322513718668,0.5994394496872154,5.853788335672752
39,28,0.0,Non-Travel,120,Sales,4,3,Medical,1,2,Male,43,3,2,Sales Executive,3,Married,4221,8863,1,Y,No,15,3,2,80,0,5,3,4,5,4,0,4,Rendah (< 5000),Baru Dipromosikan,< 30,0-5 km,0,1,2110.5,703.5,1055.25,0.0,3.75,2.75,0.375,4,0.0,2.0,0.3333333333333333,0.0,0.3333333333333333,0.6666666666666666,2.5,7.5,0.7843137254901962,0.8333333333333334,0.9756097560975611,1.5,0,4.0,-1.2774390243902438,211.0,0,0.0,0,0.0,16,0.9756097560975611,8442,2010.0,5,4.545454545454545,784,21952,25,125,16,64,17816841,75204885861,1,Risiko Sangat Rendah (Cluster 1),-23.581878052352785,-7.563090874297957,-23.581878052352785,-7.563090874297957,1.117615504827035,0.14420750665796278,0.08826227826362222
40,31,1.0,Travel_Rarely,249,Sales,6,4,Life Sciences,1,2,Male,76,1,2,Sales Executive,3,Married,6172,20739,4,Y,Yes,18,3,2,80,0,12,3,2,7,7,7,7,Sedang (5000-10000),> 5 Tahun,30-39,6-10 km,1,1,3086.0,474.7692307692308,1234.4,0.0,4.5,2.25,0.375,0,0.425531914893617,0.25,0.25,0.875,0.15384615384615385,0.875,1.4,4.2,0.9859154929577465,0.5384615384615384,2.857142857142857,1.0,1,9.0,1.0357142857142856,308.48,2,0.47619047619047616,21,2.258064516129032,12,2.857142857142857,12344,2939.047619047619,28,1.707317073170732,961,29791,49,343,36,216,38093584,235113600448,0,Risiko Tinggi (Cluster 0),32.516000795332864,-5.007108790178942,32.516000795332864,-5.007108790178942,-1.2125498689978709,-9.03724755140949,5.170580310482503
41,50,0.0,Travel_Rarely,316,Sales,8,4,Marketing,1,4,Male,54,3,1,Sales Representative,2,Married,3875,9983,7,Y,No,15,3,4,80,1,4,2,3,2,2,2,2,Rendah (< 5000),1-2 Tahun,50+,6-10 km,0,1,3875.0,775.0,775.0,0.00025799793601651185,3.75,3.25,0.5,3,0.0,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.2,0.6666666666666666,0.25,0.5,0.9523809523809523,0.4,2.5806451612903225,1.0,0,8.0,-0.7002688172043011,387.46,0,0.0,4,0.9523809523809523,24,2.5806451612903225,3875,3522.7272727272725,14,0.28169014084507044,2500,125000,4,8,64,512,15015625,58185546875,2,Risiko Sangat Rendah (Cluster 2),-0.1005389434034259,5.570944250585544,-0.1005389434034259,5.570944250585544,1.4637208224082592,-0.5718661166765885,-0.8098533635548889
42,39,0.0,Travel_Rarely,1132,Research & Development,1,3,Medical,1,3,Male,48,4,3,Healthcare Representative,4,Divorced,9613,10942,0,Y,No,17,3,1,80,3,19,5,2,18,10,3,7,Sedang (5000-10000),3-5 Tahun,30-39,0-5 km,0,1,3204.3333333333335,480.65,2403.25,0.00031204493447056374,4.25,2.5,0.75,2,0.0,0.75,0.15789473684210525,0.15789473684210525,0.15,0.5263157894736842,18.0,72.0,0.38674033149171266,0.9,0.47619047619047616,6.0,0,1.0,-1.0444862155388472,320.24333333333334,0,0.0,12,0.7317073170731708,2,0.47619047619047616,28839,3100.967741935484,0,180.0,1521,59319,324,5832,1,1,92409769,888335109397,2,Risiko Sangat Rendah (Cluster 2),-0.646100523759812,15.4818238410295,-0.646100523759812,15.4818238410295,2.8600899666915782,-0.872750936528625,0.7797664712010106
43,35,0.0,Travel_Rarely,809,Research & Development,16,3,Medical,1,1,Male,84,4,1,Laboratory Technician,2,Married,2426,16479,0,Y,No,13,3,3,80,1,6,5,3,5,4,0,3,Rendah (< 5000),Baru Dipromosikan,30-39,11-20 km,0,1,2426.0,346.57142857142856,606.5,0.00041203131437989287,3.25,2.25,0.125,3,0.0,1.0,0.16666666666666666,0.0,0.14285714285714285,0.6666666666666666,5.0,10.0,0.5882352941176471,0.7142857142857143,5.161290322580645,1.3333333333333333,0,16.0,-0.6088709677419355,242.54000000000002,0,0.0,0,0.0,48,5.161290322580645,2426,2205.4545454545455,0,50.0,1225,42875,25,125,256,4096,5885476,14278164776,2,Risiko Sangat Rendah (Cluster 2),1.2263521443786678,3.8343423518832886,1.2263521443786678,3.8343423518832886,0.5318791281264682,-0.33719232053790177,-0.7568159209752292
44,32,0.0,Travel_Frequently,379,Sales,5,2,Life Sciences,1,2,Male,48,3,2,Sales Executive,2,Married,6524,8891,1,Y,No,14,3,4,80,1,10,3,3,10,8,5,3,Sedang (5000-10000),3-5 Tahun,30-39,0-5 km,0,1,3262.0,593.0909090909091,2174.6666666666665,0.0001532567049808429,3.5,2.75,0.25,3,0.0,0.3333333333333333,0.18181818181818182,0.45454545454545453,0.18181818181818182,0.7272727272727273,5.0,10.0,0.297029702970297,0.9090909090909091,1.6129032258064515,2.0,0,5.0,-0.7591642228739003,326.1,0,0.0,10,2.380952380952381,15,1.6129032258064515,13048,3106.6666666666665,10,9.09090909090909,1024,32768,100,1000,25,125,42562576,277678245824,2,Risiko Sangat Rendah (Cluster 2),-0.2713653961151723,5.5686220372527435,-0.2713653961151723,5.5686220372527435,3.04617627294046,-0.786988621615813,-0.9038003332699629
45,26,1.0,Travel_Rarely,1330,Research & Development,21,3,Medical,1,1,Male,37,3,1,Laboratory Technician,3,Divorced,2377,19373,1,Y,No,20,4,3,80,1,1,0,2,1,1,0,0,Rendah (< 5000),Baru Dipromosikan,< 30,21-30 km,0,1,2377.0,1188.5,594.25,0.00042052144659377626,4.0,2.25,0.1875,2,0.0,1.0,0.5,0.0,0.5,0.5,0.5,1.5,0.0,0.5,10.0,1.5,0,21.0,-0.125,237.69,0,0.0,0,0.0,42,10.0,2377,2160.9090909090905,1,0.9090909090909091,676,17576,1,1,441,9261,5650129,13430356633,2,Risiko Sangat Rendah (Cluster 2),-0.4746653051947136,8.835207721532274,-0.4746653051947136,8.835207721532274,6.056242927863612,-0.6471976852997292,0.08255005594147488
46,30,0.0,Travel_Rarely,288,Research & Development,2,3,Life Sciences,1,3,Male,99,2,2,Healthcare Representative,4,Married,4152,15830,1,Y,No,19,3,1,80,3,11,3,3,11,10,10,8,Rendah (< 5000),> 5 Tahun,30-39,0-5 km,0,1,2076.0,346.0,1038.0,0.0007223693715386468,4.75,2.75,0.75,3,0.0,0.18181818181818182,0.16666666666666666,0.8333333333333334,0.16666666666666666,0.8333333333333334,5.5,22.0,0.7207207207207208,0.9166666666666666,0.6451612903225806,1.3333333333333333,0,2.0,-0.4771505376344085,207.49,0,0.0,40,2.439024390243903,6,0.6451612903225806,8304,1977.142857142857,11,10.0,900,27000,121,1331,4,8,17239104,71576759808,2,Risiko Sangat Rendah (Cluster 2),-2.087469811835153,12.930895668004236,-2.087469811835153,12.930895668004236,4.2141924949453955,-0.8051833932824773,0.49094470191728784
49,38,0.0,Travel_Frequently,216,Research & Development,23,3,Life Sciences,1,4,Male,44,2,3,Manufacturing Director,3,Single,9526,8787,0,Y,No,21,4,2,80,0,10,2,3,9,7,1,8,Sedang (5000-10000),1-2 Tahun,30-39,21-30 km,0,1,3175.3333333333335,866.0,2381.5,0.0,4.2,3.0,0.75,3,0.0,1.5,0.3,0.1,0.2727272727272727,0.7,9.0,27.0,0.8791208791208791,0.8181818181818182,7.419354838709677,2.0,0,23.0,-0.6580645161290323,317.43333333333334,0,0.0,3,0.3225806451612903,69,7.419354838709677,28578,3072.9032258064517,0,90.0,1444,54872,81,729,529,12167,90744676,864433783576,1,Risiko Sangat Rendah (Cluster 1),-23.532653262399652,-7.5440222999161595,-23.532653262399652,-7.5440222999161595,1.2431246355245558,0.1291588613036574,0.10111799100519954
50,21,0.0,Travel_Rarely,1343,Sales,22,1,Technical Degree,1,3,Male,49,3,1,Sales Representative,3,Single,3447,24444,1,Y,No,11,3,3,80,0,3,2,3,3,2,1,2,Rendah (< 5000),1-2 Tahun,< 30,21-30 km,0,1,3447.0,861.75,1723.5,0.0,2.75,3.0,0.5625,3,0.0,0.5,0.25,0.25,0.25,0.5,1.5,4.5,0.6451612903225806,0.75,7.096774193548387,1.0,0,22.0,-0.5403225806451613,344.66999999999996,0,0.0,3,0.3225806451612903,66,7.096774193548387,3447,3133.6363636363635,3,2.727272727272727,441,9261,9,27,484,10648,11881809,40956595623,1,Risiko Sangat Rendah (Cluster 1),-22.716857821147304,-7.410001109991011,-22.716857821147304,-7.410001109991011,-0.35287126316243783,0.28404962279961915,0.026302687425986838
51,35,0.0,Travel_Rarely,950,Research & Development,7,3,Other,1,3,Male,59,3,3,Manufacturing Director,3,Single,10221,18869,3,Y,No,21,4,2,80,0,17,3,4,8,5,1,6,Tinggi (10000-15000),1-2 Tahun,30-39,6-10 km,0,1,3407.0,567.8333333333334,2555.25,0.0,4.2,3.0,0.5625,4,0.0,1.5,0.3333333333333333,0.1111111111111111,0.16666666666666666,0.5555555555555556,2.0,6.0,0.7407407407407408,0.4444444444444444,1.707317073170732,2.25,0,7.0,-1.2181571815718157,340.53000000000003,0,0.0,3,0.3225806451612903,28,1.707317073170732,30663,3297.0967741935483,24,2.5806451612903225,1225,42875,64,512,49,343,104468841,1067776023861,1,Risiko Sangat Rendah (Cluster 1),-22.614733465342386,-7.095590735154611,-22.614733465342386,-7.095590735154611,1.0576495747513424,0.06375235820170302,0.006408588765484003
54,26,0.0,Travel_Frequently,1479,Research & Development,1,3,Life Sciences,1,3,Female,84,3,2,Manufacturing Director,2,Divorced,6397,26767,1,Y,No,20,4,1,80,1,6,6,1,6,5,1,4,Sedang (5000-10000),1-2 Tahun,< 30,0-5 km,0,0,3198.5,913.8571428571429,1599.25,0.00015629884338855892,4.0,1.75,0.375,1,0.0,1.0,0.2857142857142857,0.14285714285714285,0.2857142857142857,0.7142857142857143,3.0,6.0,0.6557377049180328,0.8571428571428571,0.9090909090909091,6.0,0,1.0,-0.6412337662337663,319.79,0,0.0,2,0.47619047619047616,1,0.9090909090909091,12794,3046.190476190476,6,5.454545454545454,676,17576,36,216,1,1,40921609,261775532773,2,Risiko Sangat Rendah (Cluster 2),-0.28854605430038444,5.15157485791562,-0.28854605430038444,5.15157485791562,1.4347595242994637,-0.4904840112659951,-0.7130633861428176
55,31,1.0,Travel_Frequently,523,Research & Development,2,3,Life Sciences,1,2,Male,94,3,1,Laboratory Technician,4,Married,3722,21081,6,Y,Yes,13,3,3,80,1,7,2,1,2,2,2,2,Rendah (< 5000),1-2 Tahun,30-39,0-5 km,1,1,3722.0,465.25,930.5,0.00026860059092130003,3.25,2.5,0.5,0,0.3846153846153846,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.125,0.6666666666666666,0.2857142857142857,1.1428571428571428,0.9523809523809523,0.25,1.8181818181818181,3.0,3,3.0,0.5984848484848486,372.13,1,0.9090909090909091,8,0.48780487804878053,2,1.8181818181818181,3722,3383.6363636363635,12,0.3278688524590164,961,29791,4,8,4,8,13853284,51561923048,3,Risiko Rendah (Cluster 3),19.47406331774683,-1.4511055029553337,19.47406331774683,-1.4511055029553337,-0.22242155559739082,4.137142399423604,3.258868771425805
57,32,0.0,Travel_Rarely,1062,Research & Development,2,3,Medical,1,3,Female,75,3,1,Laboratory Technician,2,Married,2370,3956,1,Y,No,13,3,3,80,1,8,4,3,8,0,0,7,Rendah (< 5000),Baru Dipromosikan,30-39,0-5 km,0,0,2370.0,263.3333333333333,592.5,0.00042176296921130323,3.25,2.75,0.375,3,0.0,1.0,0.1111111111111111,0.0,0.1111111111111111,0.0,4.0,8.0,0.8641975308641976,0.8888888888888888,0.6451612903225806,1.0,0,2.0,-1.310483870967742,236.92,0,0.0,0,0.0,6,0.6451612903225806,2370,2154.5454545454545,8,7.2727272727272725,1024,32768,64,512,4,8,5616900,13312053000,4,Risiko Sedang (Cluster 4),-9.467336495883591,0.5333588323654055,-9.467336495883591,0.5333588323654055,-5.6753092035034935,-0.20069065990307966,-0.8333644310740476
58,32,0.0,Travel_Rarely,929,Sales,10,3,Marketing,1,4,Male,55,3,2,Sales Executive,4,Single,5396,21703,1,Y,No,12,3,4,80,0,10,2,2,10,7,0,8,Sedang (5000-10000),Baru Dipromosikan,30-39,6-10 km,0,1,2698.0,490.54545454545456,1349.0,0.0,3.0,3.5,1.0,2,0.0,2.0,0.18181818181818182,0.0,0.18181818181818182,0.6363636363636364,5.0,20.0,0.7920792079207921,0.9090909090909091,4.761904761904762,3.0,0,10.0,-1.2738095238095237,269.7,0,0.0,0,0.0,20,4.761904761904762,10792,2569.5238095238096,10,9.09090909090909,1024,32768,100,1000,100,1000,29116816,157114339136,1,Risiko Sangat Rendah (Cluster 1),-23.982646798795397,-7.701259398085597,-23.982646798795397,-7.701259398085597,1.2796184528367398,0.15269180786423658,0.12899677996423922
59,34,0.0,Travel_Rarely,1303,Research & Development,2,4,Life Sciences,1,4,Male,62,2,1,Research Scientist,3,Divorced,2768,8416,3,Y,No,12,3,3,80,1,14,3,3,7,3,5,7,Rendah (< 5000),3-5 Tahun,30-39,0-5 km,0,1,2768.0,184.53333333333333,553.6,0.00036114120621162876,3.0,3.25,0.75,3,0.0,0.16666666666666666,0.125,0.625,0.06666666666666667,0.375,1.75,5.25,0.9859154929577465,0.4666666666666667,0.6451612903225806,0.6666666666666666,0,2.0,-0.935483870967742,276.65999999999997,0,0.0,15,1.6129032258064515,6,0.6451612903225806,2768,2516.363636363636,21,2.258064516129032,1156,39304,49,343,4,8,7661824,21207928832,2,Risiko Sangat Rendah (Cluster 2),-0.49536598040767293,3.901829547037367,-0.49536598040767293,3.901829547037367,-0.13511599703494476,-0.37026422100830914,-0.7219125691357821
60,33,0.0,Travel_Frequently,553,Research & Development,5,4,Life Sciences,1,4,Female,74,3,3,Manager,2,Married,11878,23364,6,Y,No,11,3,2,80,2,12,2,3,10,6,8,8,Tinggi (10000-15000),> 5 Tahun,30-39,0-5 km,0,0,3959.3333333333335,913.6923076923077,2375.6,0.00016836434043269636,2.75,2.75,0.5,3,0.0,0.3333333333333333,0.2727272727272727,0.7272727272727273,0.23076923076923078,0.5454545454545454,1.4285714285714286,2.857142857142857,0.7920792079207921,0.7692307692307693,1.6129032258064515,3.0,0,5.0,-0.4864369501466276,395.8133333333334,0,0.0,16,3.8095238095238093,15,1.6129032258064515,35634,3831.6129032258063,60,1.639344262295082,1089,35937,100,1000,25,125,141086884,1675830008152,2,Risiko Sangat Rendah (Cluster 2),-1.004102392150001,6.919056312127221,-1.004102392150001,6.919056312127221,2.7402767217318873,-0.7601617076335526,-0.704863542484262
61,47,0.0,Travel_Rarely,983,Research & Development,2,2,Medical,1,1,Female,65,3,2,Manufacturing Director,4,Divorced,5070,7389,5,Y,No,13,3,3,80,3,20,2,3,5,0,0,4,Sedang (5000-10000),Baru Dipromosikan,40-49,0-5 km,0,0,2535.0,241.42857142857142,1690.0,0.0005915992900808519,3.25,2.75,0.25,3,0.0,2.0,0.3333333333333333,0.0,0.09523809523809523,0.0,0.8333333333333334,3.3333333333333335,0.7843137254901962,0.23809523809523808,0.6451612903225806,2.0,0,2.0,-1.310483870967742,253.3,0,0.0,0,0.0,6,0.6451612903225806,10140,2414.285714285714,25,0.9803921568627452,2209,103823,25,125,4,8,25704900,130323843000,4,Risiko Sedang (Cluster 4),-11.025240418392125,7.873898732445862,-11.025240418392125,7.873898732445862,-5.296818036260524,-0.8453069642848557,-0.4061366277242753
63,30,0.0,Travel_Rarely,921,Research & Development,1,3,Life Sciences,1,4,Male,38,1,1,Laboratory Technician,3,Married,3833,24375,3,Y,No,21,4,3,80,2,7,2,3,2,2,0,2,Rendah (< 5000),Baru Dipromosikan,30-39,0-5 km,0,1,3833.0,479.125,958.25,0.0005216484089723526,4.2,3.25,0.75,3,0.0,1.0,0.3333333333333333,0.0,0.125,0.6666666666666666,0.5,1.5,0.9523809523809523,0.25,0.3225806451612903,0.3333333333333333,0,1.0,-1.592741935483871,383.23,0,0.0,0,0.0,3,0.3225806451612903,3833,3484.545454545454,6,0.6451612903225806,900,27000,4,8,1,1,14691889,56314010537,2,Risiko Sangat Rendah (Cluster 2),-0.6492872457743678,5.4833031632229305,-0.6492872457743678,5.4833031632229305,2.6162327608720166,-0.8830139768625646,-1.0214917394021017
64,58,0.0,Travel_Rarely,1145,Research & Development,9,3,Medical,1,2,Female,75,2,1,Research Scientist,2,Married,3346,11873,4,Y,Yes,20,4,2,80,1,9,3,2,1,0,0,0,Rendah (< 5000),Baru Dipromosikan,50+,6-10 km,1,0,3346.0,334.6,836.5,0.00029877502240812666,4.0,2.0,0.25,0,0.47619047619047616,1.0,0.5,0.0,0.1,0.0,0.2,0.4,0.0,0.1,4.285714285714286,1.0,2,13.5,0.4285714285714286,334.51,2,0.47619047619047616,0,0.0,18,4.285714285714286,3346,3041.8181818181815,4,0.24390243902439027,3364,195112,1,1,81,729,11195716,37460865736,5,Risiko Sangat Tinggi (Cluster 5),29.872136325434475,-2.1945913311519982,29.872136325434475,-2.1945913311519982,0.6569717730239346,14.078488854258074,-4.660148340303192
65,37,1.0,Travel_Rarely,625,Sales,1,4,Life Sciences,1,1,Male,46,2,3,Sales Executive,3,Married,10609,14922,5,Y,No,11,3,3,80,0,17,2,1,14,1,11,7,Tinggi (10000-15000),> 5 Tahun,30-39,0-5 km,0,1,3536.3333333333335,589.3888888888889,2121.8,0.0,2.75,2.0,0.1875,1,0.0,0.25,0.2,0.7333333333333333,0.16666666666666666,0.06666666666666667,2.3333333333333335,7.0,0.49645390070921985,0.7777777777777778,0.9090909090909091,6.0,0,1.0,-0.17575757575757578,353.46333333333337,0,0.0,33,3.5483870967741935,1,0.9090909090909091,31827,3422.258064516129,70,2.7450980392156863,1369,50653,196,2744,1,1,112550881,1194052296529,1,Risiko Sangat Rendah (Cluster 1),-19.998425372316014,-6.707557338006487,-19.998425372316014,-6.707557338006487,-1.1888540902807894,0.3237630149563846,-0.013621514861756827
68,38,0.0,Travel_Rarely,1380,Research & Development,9,2,Life Sciences,1,3,Female,75,3,1,Laboratory Technician,4,Single,2288,6319,1,Y,No,12,3,3,80,0,2,3,3,2,2,2,1,Rendah (< 5000),1-2 Tahun,30-39,6-10 km,0,0,2288.0,762.6666666666666,762.6666666666666,0.0,3.0,3.25,0.75,3,0.0,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.6666666666666666,1.0,4.0,0.47619047619047616,0.6666666666666666,2.903225806451613,1.0,0,9.0,-0.668010752688172,228.78000000000003,0,0.0,8,0.48780487804878053,27,2.903225806451613,2288,2080.0,2,1.8181818181818181,1444,54872,4,8,81,729,5234944,11977551872,1,Risiko Sangat Rendah (Cluster 1),-23.141286475502966,-7.285848617533048,-23.141286475502966,-7.285848617533048,0.4748440104236676,0.17077644284000948,0.027363988726914538
69,43,1.0,Travel_Rarely,1372,Sales,9,3,Marketing,1,1,Female,85,1,2,Sales Executive,3,Single,5346,9489,8,Y,No,13,3,2,80,0,7,2,2,4,3,1,3,Sedang (5000-10000),1-2 Tahun,40-49,6-10 km,0,0,2673.0,668.25,1336.5,0.0,3.25,2.0,0.1875,2,0.0,1.0,0.4,0.2,0.25,0.6,0.4444444444444444,1.3333333333333333,0.7317073170731708,0.5,4.285714285714286,1.0,0,9.0,-0.37142857142857144,267.23,0,0.0,3,0.3225806451612903,18,4.285714285714286,10692,2545.714285714286,32,0.4938271604938272,1849,79507,16,64,81,729,28579716,152787161736,1,Risiko Sangat Rendah (Cluster 1),-22.485716455924177,-6.5346731741351,-22.485716455924177,-6.5346731741351,0.8246537022369066,-0.04014130733674689,-0.17450907256255815
71,52,0.0,Travel_Frequently,322,Research & Development,28,2,Medical,1,4,Female,59,4,4,Manufacturing Director,3,Married,13247,9731,2,Y,Yes,11,3,2,80,1,24,3,2,5,3,0,2,Tinggi (10000-15000),Baru Dipromosikan,50+,21-30 km,1,0,3311.75,529.88,4415.666666666667,7.548309178743961e-05,2.75,2.75,0.75,0,0.3508771929824561,4.0,0.6666666666666666,0.0,0.16,0.5,1.6666666666666667,5.0,0.3921568627450981,0.2,13.333333333333332,8.0,4,42.0,0.958333333333333,330.935,2,0.47619047619047616,0,0.0,56,13.333333333333332,52988,3230.975609756098,10,2.380952380952381,2704,140608,25,125,784,21952,175483009,2324623420223,3,Risiko Rendah (Cluster 3),20.483979866104157,-1.4800062814862505,20.483979866104157,-1.4800062814862505,-0.12334522843248288,5.74021364857218,4.096843867858131
73,44,0.0,Travel_Rarely,1488,Sales,1,5,Marketing,1,2,Female,75,3,2,Sales Executive,1,Divorced,5454,4009,5,Y,Yes,21,4,3,80,1,9,2,2,4,3,1,3,Sedang (5000-10000),1-2 Tahun,40-49,0-5 km,1,0,2727.0,545.4,909.0,0.00018331805682859762,4.2,2.0,0.125,0,0.47619047619047616,1.0,0.4,0.2,0.2,0.6,0.6666666666666666,0.6666666666666666,0.7317073170731708,0.4,0.47619047619047616,3.0,3,1.5,0.24761904761904763,272.61,2,0.47619047619047616,1,0.9090909090909091,2,0.47619047619047616,10908,2597.142857142857,20,0.7843137254901962,1936,85184,16,64,1,1,29746116,162235316664,3,Risiko Rendah (Cluster 3),19.869787030755823,-1.926005798747359,19.869787030755823,-1.926005798747359,-0.38897222330716996,4.204689697968938,4.011682473919637
74,59,0.0,Travel_Rarely,142,Research & Development,3,3,Life Sciences,1,3,Male,70,2,1,Research Scientist,4,Married,2177,8456,3,Y,No,17,3,1,80,1,7,6,3,1,0,0,0,Rendah (< 5000),Baru Dipromosikan,50+,0-5 km,0,1,2177.0,272.125,544.25,0.0004591368227731864,4.25,2.75,0.75,3,0.0,1.0,0.5,0.0,0.125,0.0,0.25,1.0,0.0,0.125,0.9677419354838709,0.6666666666666666,0,3.0,-1.278225806451613,217.63000000000002,0,0.0,0,0.0,9,0.9677419354838709,2177,1979.090909090909,3,0.3225806451612903,3481,205379,1,1,9,27,4739329,10317519233,4,Risiko Sedang (Cluster 4),-12.937683695239857,6.733302561212634,-12.937683695239857,6.733302561212634,-8.727290587689453,-0.3083266884318057,-0.06723515820613005
77,42,0.0,Non-Travel,926,Research & Development,21,2,Medical,1,3,Female,36,3,2,Manufacturing Director,3,Divorced,5265,16439,2,Y,No,16,3,2,80,1,11,5,3,5,3,0,2,Sedang (5000-10000),Baru Dipromosikan,40-49,21-30 km,0,0,2632.5,438.75,1755.0,0.00018989745537409798,4.0,2.75,0.5625,3,0.0,2.0,0.3333333333333333,0.0,0.16666666666666666,0.5,1.6666666666666667,5.0,0.3921568627450981,0.4166666666666667,6.774193548387097,2.0,0,21.0,-0.6975806451612903,263.14,0,0.0,0,0.0,63,6.774193548387097,10530,2507.142857142857,10,2.380952380952381,1764,74088,25,125,441,9261,27720225,145946984625,2,Risiko Sangat Rendah (Cluster 2),-0.21523080694710445,3.578411839498252,-0.21523080694710445,3.578411839498252,0.23693997683200943,-0.4017631334368344,-0.8796763936278846
78,45,0.0,Travel_Rarely,561,Sales,2,3,Other,1,4,Male,61,3,2,Sales Executive,2,Married,4805,16177,0,Y,No,19,3,2,80,1,9,3,4,8,7,3,7,Rendah (< 5000),3-5 Tahun,40-49,0-5 km,0,1,2402.5,480.5,1201.25,0.00020807324178110696,4.75,3.0,0.5,4,0.0,0.5,0.2222222222222222,0.3333333333333333,0.2,0.7777777777777778,8.0,16.0,0.8641975308641976,0.8,0.48780487804878053,1.5,0,2.0,-1.1178861788617886,240.16,0,0.0,6,1.4285714285714286,8,0.48780487804878053,9610,2288.095238095238,0,80.0,2025,91125,64,512,4,8,23088025,110937960125,2,Risiko Sangat Rendah (Cluster 2),-0.9453012916914683,6.782365326295482,-0.9453012916914683,6.782365326295482,2.7473815415413867,-0.9277657481109876,-0.9569468980724506
81,21,1.0,Travel_Rarely,1427,Research & Development,18,1,Other,1,4,Female,65,3,1,Research Scientist,4,Single,2693,8870,1,Y,No,19,3,1,80,0,1,3,2,1,0,0,0,Rendah (< 5000),Baru Dipromosikan,< 30,11-20 km,0,0,2693.0,1346.5,1346.5,0.0,4.75,2.75,1.0,2,0.0,1.0,0.5,0.0,0.5,0.0,0.5,2.0,0.0,0.5,8.571428571428571,1.5,0,18.0,-0.5178571428571429,269.29,0,0.0,0,0.0,36,8.571428571428571,2693,2448.181818181818,1,0.9090909090909091,441,9261,1,1,324,5832,7252249,19530306557,4,Risiko Sedang (Cluster 4),-16.301129572749332,1.7121653682940035,-16.301129572749332,1.7121653682940035,-10.223407582882974,0.5484040904378489,-0.36959514112231867
82,23,0.0,Travel_Rarely,885,Research & Development,4,3,Medical,1,1,Male,58,4,1,Research Scientist,1,Married,2819,8544,2,Y,No,16,3,1,80,1,5,3,4,3,2,0,2,Rendah (< 5000),Baru Dipromosikan,< 30,0-5 km,0,1,2819.0,469.8333333333333,704.75,0.0003546099290780142,4.0,1.75,0.0625,4,0.0,1.0,0.25,0.0,0.16666666666666666,0.5,1.0,1.0,0.6451612903225806,0.5,0.9756097560975611,1.0,0,4.0,-0.7774390243902439,281.85,0,0.0,0,0.0,16,0.9756097560975611,2819,2562.7272727272725,6,1.4285714285714286,529,12167,9,27,16,64,7946761,22401919259,2,Risiko Sangat Rendah (Cluster 2),1.0652622027543937,3.7621405531673493,1.0652622027543937,3.7621405531673493,0.9002906866566154,-0.3575271110181815,-0.7620830883931797
