EmployeeId,Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,SalaryCategory,PromotionCategory,AgeGroup,DistanceCategory,SalaryPerLevel,SatisfactionIndex,PromotionRatio,CareerProgressIndex,DistanceRiskIndex,AdjustedWorkLifeBalance,JobStabilityIndex,Cluster,RiskLevel,AttritionRiskScore,RiskCategory
99,33,0.0,Travel_Rarely,147,Research & Development,4,4,Medical,1,3,Female,47,2,1,Research Scientist,2,Married,2622,13248,6,Y,0,21,4,4,80,0,7,3,3,3,2,1,1,Rendah (< 5000),1-2 Tahun,30-39,0-5 km,2622.0,3.0,0.3333333333333333,0.08333333333333333,1.6094379124341003,3.0,0.14456699346405227,0,Risiko Sedang,10.785619174434089,Sedang
100,32,0.0,Non-Travel,300,Research & Development,1,3,Life Sciences,1,4,Male,61,3,1,Laboratory Technician,4,Divorced,2314,9148,0,Y,0,12,3,2,80,1,4,2,3,3,0,0,2,Rendah (< 5000),Baru Dipromosikan,30-39,0-5 km,2314.0,3.25,0.0,0.05833333333333334,0.6931471805599453,3.0,0.29816176470588235,0,Risiko Sedang,10.785619174434089,Sedang
101,21,1.0,Travel_Frequently,251,Research & Development,10,2,Life Sciences,1,1,Female,45,2,1,Laboratory Technician,3,Single,2625,25308,1,Y,0,20,4,3,80,0,2,2,1,2,2,2,2,Rendah (< 5000),1-2 Tahun,< 30,6-10 km,2625.0,2.0,1.0,0.03333333333333333,2.3978952727983707,1.0,0.2919117647058823,0,Risiko Sedang,10.785619174434089,Sedang
102,34,1.0,Travel_Frequently,296,Sales,6,2,Marketing,1,4,Female,33,1,1,Sales Representative,3,Divorced,2351,12253,0,Y,0,16,3,4,80,1,3,3,2,2,2,1,0,Rendah (< 5000),1-2 Tahun,30-39,6-10 km,2351.0,3.25,0.5,0.041666666666666664,1.9459101490553132,2.0,0.29027777777777775,0,Risiko Sedang,10.785619174434089,Sedang
104,27,0.0,Travel_Frequently,1242,Sales,20,3,Life Sciences,1,4,Female,90,3,2,Sales Executive,3,Single,9981,12916,1,Y,0,14,3,4,80,0,7,2,3,7,7,0,7,Sedang (5000-10000),Baru Dipromosikan,< 30,11-20 km,4990.5,3.5,0.0,0.20000000000000004,3.044522437723423,3.0,0.4661356209150327,0,Risiko Sedang,10.785619174434089,Sedang
106,36,0.0,Travel_Rarely,917,Research & Development,6,4,Life Sciences,1,3,Male,60,1,1,Laboratory Technician,3,Divorced,2741,6865,1,Y,0,14,3,3,80,1,7,4,3,7,7,1,7,Rendah (< 5000),1-2 Tahun,30-39,6-10 km,2741.0,3.0,0.14285714285714285,0.11666666666666668,1.9459101490553132,3.0,0.4661356209150327,0,Risiko Sedang,10.785619174434089,Sedang
107,41,1.0,Travel_Rarely,1360,Research & Development,12,3,Technical Degree,1,2,Female,49,3,5,Research Director,3,Married,19545,16280,1,Y,0,12,3,4,80,0,23,0,3,22,15,15,8,Sangat Tinggi (>15000),> 5 Tahun,40-49,11-20 km,3909.0,3.0,0.6818181818181818,0.7083333333333334,2.5649493574615367,3.0,0.685702614379085,0,Risiko Sedang,10.785619174434089,Sedang
109,33,0.0,Travel_Frequently,1296,Research & Development,6,3,Life Sciences,1,3,Male,30,3,2,Healthcare Representative,4,Divorced,7725,5335,3,Y,0,23,4,3,80,1,15,2,1,13,11,4,7,Sedang (5000-10000),3-5 Tahun,30-39,6-10 km,3862.5,2.75,0.3076923076923077,0.31666666666666665,1.9459101490553132,1.0,0.5036356209150327,0,Risiko Sedang,10.785619174434089,Sedang
110,18,1.0,Non-Travel,247,Research & Development,8,1,Medical,1,3,Male,80,3,1,Laboratory Technician,3,Single,1904,13556,1,Y,0,12,3,4,80,0,0,0,3,0,0,0,0,Rendah (< 5000),Baru Dipromosikan,< 30,6-10 km,1904.0,3.25,0.0,0.0,2.1972245773362196,3.0,0.2222222222222222,0,Risiko Sedang,10.785619174434089,Sedang
111,27,0.0,Travel_Rarely,894,Research & Development,9,3,Medical,1,4,Female,99,3,1,Research Scientist,2,Single,2279,11781,1,Y,0,16,3,4,80,0,7,2,2,7,7,0,3,Rendah (< 5000),Baru Dipromosikan,< 30,6-10 km,2279.0,3.0,0.0,0.11666666666666668,2.302585092994046,2.0,0.40731209150326797,0,Risiko Sedang,10.785619174434089,Sedang
112,22,0.0,Travel_Rarely,1230,Research & Development,1,2,Life Sciences,1,4,Male,33,2,2,Manufacturing Director,4,Married,4775,19146,6,Y,0,22,4,1,80,2,4,2,1,2,2,2,2,Rendah (< 5000),1-2 Tahun,< 30,0-5 km,2387.5,2.5,1.0,0.13333333333333333,0.6931471805599453,1.0,0.15302287581699348,0,Risiko Sedang,10.785619174434089,Sedang
113,33,1.0,Travel_Rarely,813,Research & Development,14,3,Medical,1,3,Male,58,3,1,Laboratory Technician,4,Married,2436,22149,5,Y,1,13,3,3,80,1,8,2,1,5,4,0,4,Rendah (< 5000),Baru Dipromosikan,30-39,11-20 km,2436.0,2.75,0.0,0.10833333333333334,2.70805020110221,0.6666666666666666,0.25674019607843135,1,Risiko Sangat Tinggi,31.921824104234524,Sangat Tinggi
114,42,0.0,Travel_Frequently,1368,Research & Development,28,4,Technical Degree,1,4,Female,88,2,2,Healthcare Representative,4,Married,4523,4386,0,Y,0,11,3,4,80,3,7,4,4,6,5,0,4,Rendah (< 5000),Baru Dipromosikan,40-49,21-30 km,2261.5,4.0,0.0,0.19166666666666668,3.367295829986474,4.0,0.41576797385620917,0,Risiko Sedang,10.785619174434089,Sedang
115,29,0.0,Travel_Frequently,806,Research & Development,1,4,Life Sciences,1,2,Male,76,1,1,Research Scientist,4,Divorced,2720,18959,1,Y,0,18,3,4,80,1,10,5,3,10,7,2,8,Rendah (< 5000),1-2 Tahun,< 30,0-5 km,2720.0,3.25,0.2,0.16666666666666666,0.6931471805599453,3.0,0.49959150326797386,0,Risiko Sedang,10.785619174434089,Sedang
117,35,0.0,Travel_Rarely,817,Research & Development,1,3,Medical,1,4,Female,60,2,2,Laboratory Technician,4,Married,5363,10846,0,Y,0,12,3,2,80,1,10,0,3,9,7,0,0,Sedang (5000-10000),Baru Dipromosikan,30-39,0-5 km,2681.5,3.25,0.0,0.24166666666666667,0.6931471805599453,3.0,0.40347222222222223,0,Risiko Sedang,10.785619174434089,Sedang
119,37,0.0,Non-Travel,142,Sales,9,4,Medical,1,1,Male,69,3,3,Sales Executive,2,Divorced,8834,24666,1,Y,0,13,3,4,80,1,9,6,3,9,5,7,7,Sedang (5000-10000),> 5 Tahun,30-39,6-10 km,2944.6666666666665,2.5,0.7777777777777778,0.31666666666666665,2.302585092994046,3.0,0.45085784313725485,0,Risiko Sedang,10.785619174434089,Sedang
121,52,1.0,Travel_Rarely,266,Sales,2,1,Marketing,1,1,Female,57,1,5,Manager,4,Married,19845,25846,1,Y,0,15,3,4,80,1,33,3,3,32,14,6,9,Sangat Tinggi (>15000),> 5 Tahun,50+,0-5 km,3969.0,3.0,0.1875,0.875,1.0986122886681098,3.0,0.7490196078431373,0,Risiko Sedang,10.785619174434089,Sedang
122,31,0.0,Travel_Rarely,218,Sales,7,3,Technical Degree,1,2,Male,100,4,2,Sales Executive,4,Married,6929,12241,4,Y,0,11,3,2,80,1,10,3,2,8,7,7,7,Sedang (5000-10000),> 5 Tahun,30-39,6-10 km,3464.5,2.5,0.875,0.2333333333333333,2.0794415416798357,2.0,0.38905228758169935,0,Risiko Sedang,10.785619174434089,Sedang
123,29,0.0,Travel_Rarely,1396,Sales,10,3,Life Sciences,1,3,Male,99,3,1,Sales Representative,3,Single,2642,2755,1,Y,0,11,3,3,80,0,1,6,3,1,0,0,0,Rendah (< 5000),Baru Dipromosikan,< 30,6-10 km,2642.0,3.0,0.0,0.016666666666666666,2.3978952727983707,3.0,0.22847222222222222,0,Risiko Sedang,10.785619174434089,Sedang
126,32,1.0,Non-Travel,1474,Sales,11,4,Other,1,4,Male,60,4,2,Sales Executive,3,Married,4707,23914,8,Y,0,12,3,4,80,0,6,2,3,4,2,1,2,Rendah (< 5000),1-2 Tahun,30-39,11-20 km,2353.5,3.5,0.25,0.16666666666666666,2.4849066497880004,3.0,0.1099673202614379,0,Risiko Sedang,10.785619174434089,Sedang
127,35,0.0,Non-Travel,1097,Research & Development,11,2,Medical,1,3,Male,79,2,3,Healthcare Representative,1,Married,9884,8302,2,Y,1,13,3,3,80,1,10,3,3,4,0,2,3,Sedang (5000-10000),1-2 Tahun,30-39,11-20 km,3294.6666666666665,2.5,0.5,0.2833333333333333,2.4849066497880004,2.0,0.2635620915032679,1,Risiko Sangat Tinggi,31.921824104234524,Sangat Tinggi
128,43,0.0,Travel_Rarely,920,Research & Development,3,3,Life Sciences,1,3,Male,96,1,5,Research Director,4,Married,19740,18625,3,Y,0,14,3,2,80,1,25,2,3,8,7,0,7,Sangat Tinggi (>15000),Baru Dipromosikan,40-49,0-5 km,3948.0,3.0,0.0,0.6083333333333333,1.3862943611198906,3.0,0.4168300653594771,0,Risiko Sedang,10.785619174434089,Sedang
129,33,0.0,Travel_Rarely,134,Research & Development,2,3,Life Sciences,1,3,Male,90,3,1,Research Scientist,4,Single,2500,10515,0,Y,0,14,3,1,80,0,4,2,4,3,1,0,2,Rendah (< 5000),Baru Dipromosikan,30-39,0-5 km,2500.0,3.0,0.0,0.05833333333333334,1.0986122886681098,4.0,0.31205065359477124,0,Risiko Sedang,10.785619174434089,Sedang
133,37,0.0,Travel_Rarely,309,Sales,10,4,Life Sciences,1,4,Female,88,2,2,Sales Executive,4,Divorced,6694,24223,2,Y,1,14,3,3,80,3,8,5,3,1,0,0,0,Sedang (5000-10000),Baru Dipromosikan,30-39,6-10 km,3347.0,3.5,0.0,0.15833333333333335,2.3978952727983707,2.0,0.20069444444444443,1,Risiko Sangat Tinggi,31.921824104234524,Sangat Tinggi
134,27,1.0,Travel_Rarely,135,Research & Development,17,4,Life Sciences,1,4,Female,51,3,1,Research Scientist,3,Single,2394,25681,1,Y,1,13,3,4,80,0,8,2,3,8,2,7,7,Rendah (< 5000),> 5 Tahun,< 30,11-20 km,2394.0,3.5,0.875,0.13333333333333333,2.8903717578961645,2.0,0.40294117647058825,1,Risiko Sangat Tinggi,31.921824104234524,Sangat Tinggi
135,28,0.0,Travel_Rarely,1451,Research & Development,2,1,Life Sciences,1,1,Male,67,2,1,Research Scientist,2,Married,3201,19911,0,Y,0,17,3,1,80,0,6,2,1,5,3,0,4,Rendah (< 5000),Baru Dipromosikan,< 30,0-5 km,3201.0,1.25,0.0,0.09166666666666667,1.0986122886681098,1.0,0.38174019607843135,0,Risiko Sedang,10.785619174434089,Sedang
136,27,0.0,Travel_Frequently,294,Research & Development,10,2,Life Sciences,1,4,Male,32,3,3,Manufacturing Director,1,Divorced,8793,4809,1,Y,0,21,4,3,80,2,9,4,2,9,7,1,7,Sedang (5000-10000),1-2 Tahun,< 30,6-10 km,2931.0,2.5,0.1111111111111111,0.31666666666666665,2.3978952727983707,2.0,0.47863562091503264,0,Risiko Sedang,10.785619174434089,Sedang
137,37,0.0,Travel_Rarely,342,Sales,16,4,Marketing,1,4,Male,66,2,2,Sales Executive,3,Divorced,6334,24558,4,Y,0,19,3,4,80,2,9,2,3,1,0,0,0,Sedang (5000-10000),Baru Dipromosikan,30-39,11-20 km,3167.0,3.5,0.0,0.16666666666666666,2.833213344056216,3.0,0.1451388888888889,0,Risiko Sedang,10.785619174434089,Sedang
138,27,0.0,Travel_Rarely,199,Research & Development,6,3,Life Sciences,1,4,Male,55,2,1,Research Scientist,3,Married,2539,7950,1,Y,0,13,3,3,80,1,4,0,3,4,2,2,2,Rendah (< 5000),1-2 Tahun,< 30,6-10 km,2539.0,3.25,0.5,0.06666666666666667,1.9459101490553132,3.0,0.3044117647058823,0,Risiko Sedang,10.785619174434089,Sedang
139,37,0.0,Travel_Frequently,319,Sales,4,4,Marketing,1,1,Male,41,3,1,Sales Representative,4,Divorced,2793,2539,4,Y,0,17,3,3,80,1,13,2,3,9,8,5,8,Rendah (< 5000),3-5 Tahun,30-39,0-5 km,2793.0,2.75,0.5555555555555556,0.18333333333333335,1.6094379124341003,3.0,0.4238970588235294,0,Risiko Sedang,10.785619174434089,Sedang
140,31,0.0,Travel_Rarely,1062,Research & Development,24,3,Medical,1,3,Female,96,2,2,Healthcare Representative,1,Single,6812,17198,1,Y,0,19,3,2,80,0,10,2,3,10,9,1,8,Sedang (5000-10000),1-2 Tahun,30-39,21-30 km,3406.0,2.25,0.1,0.25,3.2188758248682006,3.0,0.5273692810457516,0,Risiko Sedang,10.785619174434089,Sedang
141,48,0.0,Travel_Rarely,715,Research & Development,1,3,Life Sciences,1,4,Male,76,2,5,Research Director,4,Single,18265,8733,6,Y,0,12,3,3,80,0,25,3,4,1,0,0,0,Sangat Tinggi (>15000),Baru Dipromosikan,40-49,0-5 km,3653.0,3.75,0.0,0.5499999999999999,0.6931471805599453,4.0,0.08958333333333333,0,Risiko Sedang,10.785619174434089,Sedang
142,36,0.0,Travel_Rarely,676,Research & Development,1,3,Other,1,3,Female,35,3,2,Manufacturing Director,2,Married,5228,23361,0,Y,0,15,3,1,80,1,10,2,3,9,7,0,5,Sedang (5000-10000),Baru Dipromosikan,30-39,0-5 km,2614.0,2.25,0.0,0.24166666666666667,0.6931471805599453,3.0,0.4770016339869281,0,Risiko Sedang,10.785619174434089,Sedang
143,37,0.0,Travel_Rarely,977,Research & Development,1,3,Life Sciences,1,4,Female,56,2,2,Manufacturing Director,4,Married,6474,9961,1,Y,0,13,3,2,80,1,14,2,2,14,8,3,11,Sedang (5000-10000),3-5 Tahun,30-39,0-5 km,3237.0,3.0,0.21428571428571427,0.3166666666666667,0.6931471805599453,2.0,0.5825980392156863,0,Risiko Sedang,10.785619174434089,Sedang
146,38,0.0,Travel_Rarely,702,Sales,1,4,Life Sciences,1,1,Female,59,2,2,Sales Executive,4,Single,8686,12930,4,Y,0,22,4,3,80,0,12,2,4,8,3,0,7,Sedang (5000-10000),Baru Dipromosikan,30-39,0-5 km,4343.0,3.0,0.0,0.25,0.6931471805599453,4.0,0.3334967320261438,0,Risiko Sedang,10.785619174434089,Sedang
147,32,0.0,Travel_Rarely,117,Sales,13,4,Life Sciences,1,2,Male,73,3,2,Sales Executive,4,Divorced,4403,9250,2,Y,0,11,3,3,80,1,8,3,2,5,2,0,3,Rendah (< 5000),Baru Dipromosikan,30-39,11-20 km,2201.5,2.75,0.0,0.19166666666666665,2.6390573296152584,2.0,0.2975898692810457,0,Risiko Sedang,10.785619174434089,Sedang
149,28,0.0,Travel_Rarely,857,Research & Development,10,3,Other,1,3,Female,59,3,2,Research Scientist,3,Single,3660,7909,3,Y,0,13,3,4,80,0,10,4,4,8,7,1,7,Rendah (< 5000),1-2 Tahun,< 30,6-10 km,1830.0,3.5,0.125,0.2333333333333333,2.3978952727983707,4.0,0.4168300653594771,0,Risiko Sedang,10.785619174434089,Sedang
150,43,0.0,Travel_Frequently,957,Research & Development,28,3,Medical,1,2,Female,72,4,1,Research Scientist,3,Single,4739,16090,4,Y,0,12,3,4,80,0,18,2,3,3,2,1,2,Rendah (< 5000),1-2 Tahun,40-49,21-30 km,4739.0,3.0,0.3333333333333333,0.17500000000000002,3.367295829986474,3.0,0.21482843137254903,0,Risiko Sedang,10.785619174434089,Sedang
152,30,0.0,Travel_Rarely,1465,Research & Development,1,3,Medical,1,4,Male,63,3,1,Research Scientist,2,Married,3579,9369,0,Y,1,21,4,1,80,1,12,2,3,11,9,5,7,Rendah (< 5000),3-5 Tahun,30-39,0-5 km,3579.0,2.5,0.45454545454545453,0.19166666666666668,0.6931471805599453,2.0,0.5466911764705882,1,Risiko Sangat Tinggi,31.921824104234524,Sangat Tinggi
153,33,0.0,Non-Travel,722,Sales,17,3,Life Sciences,1,4,Male,38,3,4,Manager,3,Single,17444,20489,1,Y,0,11,3,4,80,0,10,2,3,10,8,6,0,Sangat Tinggi (>15000),> 5 Tahun,30-39,11-20 km,4361.0,3.5,0.6,0.4166666666666667,2.8903717578961645,3.0,0.3958333333333333,0,Risiko Sedang,10.785619174434089,Sedang
154,43,0.0,Travel_Rarely,177,Research & Development,8,3,Life Sciences,1,1,Female,55,3,2,Manufacturing Director,2,Divorced,4765,23814,4,Y,0,21,4,3,80,1,4,2,4,1,0,0,0,Rendah (< 5000),Baru Dipromosikan,40-49,6-10 km,2382.5,2.5,0.0,0.125,2.1972245773362196,4.0,0.1451388888888889,0,Risiko Sedang,10.785619174434089,Sedang
155,42,0.0,Travel_Frequently,458,Research & Development,26,5,Medical,1,1,Female,60,3,3,Research Director,1,Married,13191,23281,3,Y,1,17,3,3,80,0,20,6,3,1,0,0,0,Tinggi (10000-15000),Baru Dipromosikan,40-49,21-30 km,4397.0,2.0,0.0,0.3416666666666666,3.295836866004329,2.0,0.17291666666666666,1,Risiko Sangat Tinggi,31.921824104234524,Sangat Tinggi
156,37,0.0,Travel_Rarely,921,Research & Development,10,3,Medical,1,3,Female,98,3,1,Laboratory Technician,1,Married,3452,17663,6,Y,0,20,4,2,80,1,17,3,3,5,4,0,3,Rendah (< 5000),Baru Dipromosikan,30-39,6-10 km,3452.0,2.25,0.0,0.18333333333333335,2.3978952727983707,3.0,0.21425653594771238,0,Risiko Sedang,10.785619174434089,Sedang
160,24,0.0,Travel_Frequently,535,Sales,24,3,Medical,1,4,Male,38,3,1,Sales Representative,4,Married,2400,5530,0,Y,0,13,3,3,80,2,3,3,3,2,2,2,1,Rendah (< 5000),1-2 Tahun,< 30,21-30 km,2400.0,3.5,1.0,0.041666666666666664,3.2188758248682006,3.0,0.304983660130719,0,Risiko Sedang,10.785619174434089,Sedang
161,37,0.0,Non-Travel,1063,Research & Development,25,5,Medical,1,2,Female,72,3,2,Research Scientist,3,Married,4449,23866,3,Y,1,15,3,1,80,2,15,2,3,13,11,10,7,Rendah (< 5000),> 5 Tahun,30-39,21-30 km,2224.5,2.25,0.7692307692307693,0.31666666666666665,3.258096538021482,2.0,0.5036356209150327,1,Risiko Sangat Tinggi,31.921824104234524,Sangat Tinggi
162,37,0.0,Travel_Rarely,558,Sales,2,3,Marketing,1,4,Male,75,3,2,Sales Executive,3,Married,9602,3010,4,Y,1,11,3,3,80,1,17,3,2,3,0,1,0,Sedang (5000-10000),1-2 Tahun,30-39,0-5 km,4801.0,3.0,0.3333333333333333,0.25,1.0986122886681098,1.3333333333333333,0.15763888888888888,1,Risiko Sangat Tinggi,31.921824104234524,Sangat Tinggi
163,40,0.0,Travel_Frequently,1395,Research & Development,26,3,Medical,1,2,Female,54,3,2,Research Scientist,2,Divorced,5605,8504,1,Y,0,11,3,1,80,1,20,2,3,20,7,2,13,Sedang (5000-10000),1-2 Tahun,40-49,21-30 km,2802.5,2.0,0.1,0.4166666666666667,3.295836866004329,3.0,0.6356209150326797,0,Risiko Sedang,10.785619174434089,Sedang
165,55,1.0,Travel_Rarely,436,Sales,2,1,Medical,1,3,Male,37,3,2,Sales Executive,4,Single,5160,21519,4,Y,0,16,3,3,80,0,12,3,2,9,7,7,3,Sedang (5000-10000),> 5 Tahun,50+,0-5 km,2580.0,3.0,0.7777777777777778,0.25833333333333336,1.0986122886681098,2.0,0.3364787581699346,0,Risiko Sedang,10.785619174434089,Sedang
166,34,0.0,Travel_Rarely,507,Sales,15,2,Medical,1,3,Female,66,3,2,Sales Executive,1,Single,6125,23553,1,Y,0,12,3,4,80,0,10,6,4,10,8,9,6,Sedang (5000-10000),> 5 Tahun,30-39,11-20 km,3062.5,3.0,0.9,0.25,2.772588722239781,4.0,0.48406862745098034,0,Risiko Sedang,10.785619174434089,Sedang
167,18,0.0,Travel_Rarely,812,Sales,10,3,Medical,1,4,Female,69,2,1,Sales Representative,3,Single,1200,9724,1,Y,0,12,3,1,80,0,0,2,3,0,0,0,0,Rendah (< 5000),Baru Dipromosikan,< 30,6-10 km,1200.0,2.75,0.0,0.0,2.3978952727983707,3.0,0.2222222222222222,0,Risiko Sedang,10.785619174434089,Sedang
168,41,0.0,Travel_Rarely,334,Sales,2,4,Life Sciences,1,4,Male,88,3,4,Manager,2,Single,16015,15896,1,Y,0,19,3,2,80,0,22,2,3,22,10,0,4,Sangat Tinggi (>15000),Baru Dipromosikan,40-49,0-5 km,4003.75,2.75,0.0,0.6166666666666667,1.0986122886681098,3.0,0.5574346405228758,0,Risiko Sedang,10.785619174434089,Sedang
169,44,0.0,Travel_Frequently,383,Sales,1,5,Marketing,1,1,Female,79,3,2,Sales Executive,3,Married,4768,9282,7,Y,0,12,3,3,80,1,11,4,2,1,0,0,0,Rendah (< 5000),Baru Dipromosikan,40-49,0-5 km,2384.0,2.25,0.0,0.18333333333333335,0.6931471805599453,2.0,0.06180555555555555,0,Risiko Sedang,10.785619174434089,Sedang
170,42,0.0,Travel_Rarely,691,Sales,8,4,Marketing,1,3,Male,48,3,2,Sales Executive,2,Married,6825,21173,0,Y,0,11,3,4,80,1,10,2,3,9,7,4,2,Sedang (5000-10000),3-5 Tahun,40-49,6-10 km,3412.5,3.0,0.4444444444444444,0.24166666666666667,2.1972245773362196,3.0,0.4328839869281046,0,Risiko Sedang,10.785619174434089,Sedang
171,51,0.0,Travel_Rarely,313,Research & Development,3,3,Medical,1,4,Female,98,3,4,Healthcare Representative,2,Single,13734,7192,3,Y,0,18,3,3,80,0,21,6,3,7,7,1,0,Tinggi (10000-15000),1-2 Tahun,50+,0-5 km,3433.5,3.0,0.14285714285714285,0.48333333333333334,1.3862943611198906,3.0,0.3076388888888889,0,Risiko Sedang,10.785619174434089,Sedang
172,32,1.0,Travel_Rarely,515,Research & Development,1,3,Life Sciences,1,4,Male,62,2,1,Laboratory Technician,3,Single,3730,9571,0,Y,1,14,3,4,80,0,4,2,1,3,2,1,2,Rendah (< 5000),1-2 Tahun,30-39,0-5 km,3730.0,3.0,0.3333333333333333,0.05833333333333334,0.6931471805599453,0.6666666666666666,0.32593954248366014,1,Risiko Sangat Tinggi,31.921824104234524,Sangat Tinggi
174,31,0.0,Travel_Rarely,688,Sales,7,3,Life Sciences,1,3,Male,44,2,3,Manager,4,Divorced,11557,25291,9,Y,0,21,4,3,80,1,10,3,2,5,4,0,1,Tinggi (10000-15000),Baru Dipromosikan,30-39,6-10 km,3852.3333333333335,3.0,0.0,0.2916666666666667,2.0794415416798357,2.0,0.10151143790849673,0,Risiko Sedang,10.785619174434089,Sedang
175,31,0.0,Travel_Frequently,853,Research & Development,1,1,Life Sciences,1,3,Female,96,3,2,Manufacturing Director,1,Married,4148,11275,1,Y,0,12,3,3,80,1,4,1,3,4,3,0,3,Rendah (< 5000),Baru Dipromosikan,30-39,0-5 km,2074.0,2.5,0.0,0.15,0.6931471805599453,3.0,0.3330065359477124,0,Risiko Sedang,10.785619174434089,Sedang
176,30,1.0,Travel_Frequently,109,Research & Development,5,3,Medical,1,2,Female,60,3,1,Laboratory Technician,2,Single,2422,25725,0,Y,0,17,3,1,80,0,4,3,3,3,2,1,2,Rendah (< 5000),1-2 Tahun,30-39,0-5 km,2422.0,2.0,0.3333333333333333,0.05833333333333334,1.791759469228055,3.0,0.32593954248366014,0,Risiko Sedang,10.785619174434089,Sedang
177,36,0.0,Travel_Rarely,329,Research & Development,2,3,Life Sciences,1,4,Female,96,3,1,Research Scientist,3,Married,2543,11868,4,Y,0,13,3,2,80,1,6,3,3,2,2,2,2,Rendah (< 5000),1-2 Tahun,30-39,0-5 km,2543.0,3.0,1.0,0.06666666666666667,1.0986122886681098,3.0,0.20857843137254903,0,Risiko Sedang,10.785619174434089,Sedang
178,28,0.0,Travel_Rarely,895,Research & Development,15,2,Life Sciences,1,1,Male,50,3,1,Laboratory Technician,3,Divorced,2207,22482,1,Y,0,16,3,4,80,1,4,5,2,4,2,2,2,Rendah (< 5000),1-2 Tahun,< 30,11-20 km,2207.0,2.5,0.5,0.06666666666666667,2.772588722239781,2.0,0.3044117647058823,0,Risiko Sedang,10.785619174434089,Sedang
179,30,0.0,Travel_Rarely,1176,Research & Development,20,3,Other,1,3,Male,85,3,2,Manufacturing Director,1,Married,9957,9096,0,Y,0,15,3,3,80,1,7,1,2,6,2,0,2,Sedang (5000-10000),Baru Dipromosikan,30-39,11-20 km,4978.5,2.25,0.0,0.19166666666666668,3.044522437723423,2.0,0.3446895424836601,0,Risiko Sedang,10.785619174434089,Sedang
180,35,0.0,Travel_Rarely,890,Sales,2,3,Marketing,1,4,Female,97,3,1,Sales Representative,4,Married,2014,9687,1,Y,0,13,3,1,80,0,2,3,3,2,2,2,2,Rendah (< 5000),1-2 Tahun,30-39,0-5 km,2014.0,3.0,1.0,0.03333333333333333,1.0986122886681098,3.0,0.2919117647058823,0,Risiko Sedang,10.785619174434089,Sedang
181,59,0.0,Travel_Rarely,1429,Research & Development,18,4,Medical,1,4,Male,67,3,3,Manufacturing Director,4,Single,10512,20002,6,Y,0,12,3,4,80,0,25,6,2,9,7,5,4,Tinggi (10000-15000),3-5 Tahun,50+,11-20 km,3504.0,3.5,0.5555555555555556,0.45,2.9444389791664403,2.0,0.2956290849673202,0,Risiko Sedang,10.785619174434089,Sedang
182,39,0.0,Non-Travel,1485,Research & Development,25,2,Life Sciences,1,3,Male,71,3,3,Healthcare Representative,3,Married,10920,3449,3,Y,0,21,4,2,80,1,13,2,3,6,4,0,5,Tinggi (10000-15000),Baru Dipromosikan,30-39,21-30 km,3640.0,2.75,0.0,0.325,3.258096538021482,3.0,0.33325163398692814,0,Risiko Sedang,10.785619174434089,Sedang
184,29,0.0,Travel_Frequently,442,Sales,2,2,Life Sciences,1,2,Male,44,3,2,Sales Executive,4,Single,4554,20260,1,Y,0,18,3,1,80,0,10,3,2,10,7,0,9,Rendah (< 5000),Baru Dipromosikan,< 30,0-5 km,2277.0,2.25,0.0,0.25,1.0986122886681098,2.0,0.514297385620915,0,Risiko Sedang,10.785619174434089,Sedang
185,34,1.0,Travel_Frequently,988,Human Resources,23,3,Human Resources,1,2,Female,43,3,3,Human Resources,1,Divorced,9950,11533,9,Y,1,15,3,3,80,3,11,2,3,3,2,0,2,Sedang (5000-10000),Baru Dipromosikan,30-39,21-30 km,3316.6666666666665,2.25,0.0,0.2833333333333334,3.1780538303479458,2.0,0.07593954248366014,1,Risiko Sangat Tinggi,31.921824104234524,Sangat Tinggi
186,36,0.0,Travel_Rarely,506,Research & Development,3,3,Technical Degree,1,3,Male,30,3,2,Research Scientist,2,Single,4485,26285,4,Y,0,12,3,4,80,0,10,2,3,8,0,7,7,Rendah (< 5000),> 5 Tahun,30-39,0-5 km,2242.5,3.0,0.875,0.2333333333333333,1.3862943611198906,3.0,0.29183006535947714,0,Risiko Sedang,10.785619174434089,Sedang
187,30,0.0,Travel_Rarely,201,Research & Development,5,3,Technical Degree,1,4,Female,84,3,1,Research Scientist,1,Divorced,3204,10415,5,Y,0,14,3,4,80,1,8,3,3,3,2,2,2,Rendah (< 5000),1-2 Tahun,30-39,0-5 km,3204.0,3.0,0.6666666666666666,0.09166666666666667,1.791759469228055,3.0,0.18705065359477124,0,Risiko Sedang,10.785619174434089,Sedang
