EmployeeId,Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,SalaryCategory,PromotionCategory,AgeGroup,DistanceCategory,OverTime_Numeric,Gender_Numeric,Cluster,PC1,PC2,Cluster_Label,Cluster_Short,Satisfaction_Index,Turnover_Risk_Score,PC3,PC4,PC5,Income_Level_Ratio,Income_Experience_Ratio,Salary_Hike_Effectiveness,Stock_Income_Ratio,Overtime_Balance_Impact,Satisfaction_Overtime_Ratio,Promotion_Rate,Career_Stagnation,Role_Stability,Manager_Change_Rate,Job_Stability,Loyalty_Index,Distance_Strain,Job_Intensity,Commute_Burden,Age_squared,Distance_Strain_squared,Career_Stagnation_squared,Turnover_Risk_Score_squared
51,35,0.0,Travel_Rarely,950,Research & Development,7,3,Other,1,3,Male,59,3,3,Manufacturing Director,3,Single,10221,18869,3,Y,No,21,4,2,80,0,17,3,4,8,5,1,6,Tinggi (10000-15000),1-2 Tahun,30-39,6-10 km,0,1,0,-1.345633923218157,-0.15003442552223545,Risiko Rendah (Cluster 0),R2: C0,3.5,0,-0.6384650329018375,-0.7322107853848824,-0.7031704881874339,3297.0967741935483,567.8333333333334,5.121951219512195,0.0,0,30.0,1.5,0.1111111111111111,0.617283950617284,0.7407407407407408,2.0,6.0,1.707317073170732,3,7.0,1225,2.9149315883402744,0.012345679012345678,1.2255510021224874
54,26,0.0,Travel_Frequently,1479,Research & Development,1,3,Life Sciences,1,3,Female,84,3,2,Manufacturing Director,2,Divorced,6397,26767,1,Y,No,20,4,1,80,1,6,6,1,6,5,1,4,Sedang (5000-10000),1-2 Tahun,< 30,0-5 km,0,0,0,-1.2795672709426285,-1.0340744748538577,Risiko Rendah (Cluster 0),R2: C0,1.5,0,-1.0090570296555181,0.04140383242720441,0.8782799685692788,3046.190476190476,913.8571428571429,4.878048780487806,0.15629884338855893,0,17.5,1.0,0.14285714285714285,0.819672131147541,0.6557377049180328,3.0,6.0,0.9090909090909091,3,1.0,676,0.8264462809917354,0.02040816326530612,0.24837925872828467
55,31,1.0,Travel_Frequently,523,Research & Development,2,3,Life Sciences,1,2,Male,94,3,1,Laboratory Technician,4,Married,3722,21081,6,Y,Yes,13,3,3,80,1,7,2,1,2,2,2,2,Rendah (< 5000),1-2 Tahun,30-39,0-5 km,1,1,0,0.3238311839897712,-0.7380240787619222,Risiko Rendah (Cluster 0),R2: C0,2.5,2,4.575021148751255,2.132373565605406,-0.18049446666549235,3383.6363636363635,465.25,4.193548387096774,0.2686005909213,4,2.2727272727272725,0.3333333333333333,0.6666666666666666,0.9523809523809523,0.9523809523809523,0.2857142857142857,1.1428571428571428,1.8181818181818181,6,3.0,961,3.305785123966942,0.4444444444444444,5.130911386593203
57,32,0.0,Travel_Rarely,1062,Research & Development,2,3,Medical,1,3,Female,75,3,1,Laboratory Technician,2,Married,2370,3956,1,Y,No,13,3,3,80,1,8,4,3,8,0,0,7,Rendah (< 5000),Baru Dipromosikan,30-39,0-5 km,0,0,0,-1.429617027094487,-1.0561025728067954,Risiko Rendah (Cluster 0),R2: C0,2.5,0,-0.4830888706689151,-0.34768480913850763,1.468395128819208,2154.5454545454545,263.3333333333333,4.193548387096774,0.42176296921130324,0,27.5,1.0,0.0,0.0,0.8641975308641976,4.0,8.0,0.6451612903225806,3,2.0,1024,0.4162330905306972,0.0,1.7173679760665974
58,32,0.0,Travel_Rarely,929,Sales,10,3,Marketing,1,4,Male,55,3,2,Sales Executive,4,Single,5396,21703,1,Y,No,12,3,4,80,0,10,2,2,10,7,0,8,Sedang (5000-10000),Baru Dipromosikan,30-39,6-10 km,0,1,0,-0.25017616418208743,0.7504111011961805,Risiko Rendah (Cluster 0),R2: C0,3.0,0,-0.8913608791860576,-1.274953913600885,1.2260995594750386,2569.5238095238096,490.54545454545456,3.8709677419354835,0.0,0,35.0,2.0,0.0,0.6930693069306931,0.7920792079207921,5.0,20.0,4.761904761904762,3,10.0,1024,22.675736961451246,0.0,1.6225907029478457
59,34,0.0,Travel_Rarely,1303,Research & Development,2,4,Life Sciences,1,4,Male,62,2,1,Research Scientist,3,Divorced,2768,8416,3,Y,No,12,3,3,80,1,14,3,3,7,3,5,7,Rendah (< 5000),3-5 Tahun,30-39,0-5 km,0,1,0,-1.8565797654914067,-0.027013763727854245,Risiko Rendah (Cluster 0),R2: C0,3.0,0,-1.1437514586089996,2.533283302937769,0.16206762280839107,2516.363636363636,184.53333333333333,3.8709677419354835,0.36114120621162876,0,32.5,0.16666666666666666,0.625,0.4225352112676057,0.9859154929577465,1.75,5.25,0.6451612903225806,2,2.0,1156,0.4162330905306972,0.390625,0.09640023413111345
60,33,0.0,Travel_Frequently,553,Research & Development,5,4,Life Sciences,1,4,Female,74,3,3,Manager,2,Married,11878,23364,6,Y,No,11,3,2,80,2,12,2,3,10,6,8,8,Tinggi (10000-15000),> 5 Tahun,30-39,0-5 km,0,0,0,-1.4760796539832457,1.2117003443395387,Risiko Rendah (Cluster 0),R2: C0,2.5,0,-0.043791256874832984,2.7069302081497595,-1.5088276506906997,3831.6129032258063,913.6923076923077,3.5483870967741935,0.16836434043269635,0,27.5,0.3333333333333333,0.7272727272727273,0.594059405940594,0.7920792079207921,1.4285714285714286,2.857142857142857,1.6129032258064515,3,5.0,1089,2.601456815816857,0.5289256198347108,0.05800187154393243
61,47,0.0,Travel_Rarely,983,Research & Development,2,2,Medical,1,1,Female,65,3,2,Manufacturing Director,4,Divorced,5070,7389,5,Y,No,13,3,3,80,3,20,2,3,5,0,0,4,Sedang (5000-10000),Baru Dipromosikan,40-49,0-5 km,0,0,0,-1.319209382198936,-1.367934723392284,Risiko Rendah (Cluster 0),R2: C0,3.5,0,-0.14236189289696077,-0.8327945633158629,-0.8711747695174015,2414.285714285714,241.42857142857142,4.193548387096774,0.5915992900808519,0,27.5,2.0,0.0,0.0,0.7843137254901962,0.8333333333333334,3.3333333333333335,0.6451612903225806,3,2.0,2209,0.4162330905306972,0.0,1.7173679760665974
63,30,0.0,Travel_Rarely,921,Research & Development,1,3,Life Sciences,1,4,Male,38,1,1,Laboratory Technician,3,Married,3833,24375,3,Y,No,21,4,3,80,2,7,2,3,2,2,0,2,Rendah (< 5000),Baru Dipromosikan,30-39,0-5 km,0,1,0,-1.5619032291253736,-2.2073287566022564,Risiko Rendah (Cluster 0),R2: C0,3.0,0,-1.7067914204219599,0.9139444235261904,0.5049634008939405,3484.545454545454,479.125,5.121951219512195,0.5216484089723527,0,32.5,1.0,0.0,0.9523809523809523,0.9523809523809523,0.5,1.5,0.3225806451612903,1,1.0,900,0.1040582726326743,0.0,2.5368268730489074
64,58,0.0,Travel_Rarely,1145,Research & Development,9,3,Medical,1,2,Female,75,2,1,Research Scientist,2,Married,3346,11873,4,Y,Yes,20,4,2,80,1,9,3,2,1,0,0,0,Rendah (< 5000),Baru Dipromosikan,50+,6-10 km,1,0,0,0.5852002372702456,-1.8012623244516397,Risiko Rendah (Cluster 0),R2: C0,2.0,2,1.2743709415239373,-0.7844050322055595,-1.4632939028447283,3041.8181818181815,334.6,4.878048780487806,0.29877502240812664,3,1.8181818181818181,1.0,0.0,0.0,0.0,0.2,0.4,4.285714285714286,4,13.5,3364,18.36734693877551,0.0,2.040816326530612
65,37,1.0,Travel_Rarely,625,Sales,1,4,Life Sciences,1,1,Male,46,2,3,Sales Executive,3,Married,10609,14922,5,Y,No,11,3,3,80,0,17,2,1,14,1,11,7,Tinggi (10000-15000),> 5 Tahun,30-39,0-5 km,0,1,0,-1.6295488811572962,1.9349599785695522,Risiko Rendah (Cluster 0),R2: C0,2.0,0,-1.001697890626448,2.9483234599771677,-1.9069446657356601,3422.258064516129,589.3888888888889,3.5483870967741935,0.0,0,20.0,0.25,0.7333333333333333,0.07092198581560284,0.49645390070921985,2.3333333333333335,7.0,0.9090909090909091,2,1.0,1369,0.8264462809917354,0.5377777777777777,0.3108907254361798
68,38,0.0,Travel_Rarely,1380,Research & Development,9,2,Life Sciences,1,3,Female,75,3,1,Laboratory Technician,4,Single,2288,6319,1,Y,No,12,3,3,80,0,2,3,3,2,2,2,1,Rendah (< 5000),1-2 Tahun,30-39,6-10 km,0,0,0,-0.9126360803550623,-1.207935233598992,Risiko Rendah (Cluster 0),R2: C0,3.5,0,-0.30729843321397093,1.9831584848385841,0.4940445672518165,2080.0,762.6666666666666,3.8709677419354835,0.0,0,32.5,0.3333333333333333,0.6666666666666666,0.9523809523809523,0.47619047619047616,1.0,4.0,2.903225806451613,3,9.0,1444,8.428720083246619,0.4444444444444444,1.8065672332064463e-06
69,43,1.0,Travel_Rarely,1372,Sales,9,3,Marketing,1,1,Female,85,1,2,Sales Executive,3,Single,5346,9489,8,Y,No,13,3,2,80,0,7,2,2,4,3,1,3,Sedang (5000-10000),1-2 Tahun,40-49,6-10 km,0,0,0,-0.5351051292376603,-1.585270508552064,Risiko Rendah (Cluster 0),R2: C0,2.5,0,-2.4072874098332604,0.6755916528444947,-1.721427005870021,2545.714285714286,668.25,4.193548387096774,0.0,0,20.0,1.0,0.2,0.7317073170731708,0.7317073170731708,0.4444444444444444,1.3333333333333333,4.285714285714286,1,9.0,1849,18.36734693877551,0.04000000000000001,0.029387755102040836
71,52,0.0,Travel_Frequently,322,Research & Development,28,2,Medical,1,4,Female,59,4,4,Manufacturing Director,3,Married,13247,9731,2,Y,Yes,11,3,2,80,1,24,3,2,5,3,0,2,Tinggi (10000-15000),Baru Dipromosikan,50+,21-30 km,1,0,0,8.022380636561309,0.8473639909137345,Risiko Rendah (Cluster 0),R2: C0,2.5,2,3.2233322558875876,-3.2742888034430666,-2.0249317167076812,3230.975609756098,529.88,3.5483870967741935,0.07548309178743962,3,2.5,4.0,0.0,0.5882352941176471,0.3921568627450981,1.6666666666666667,5.0,13.333333333333332,8,42.0,2704,177.77777777777774,0.0,3.8350694444444433
73,44,0.0,Travel_Rarely,1488,Sales,1,5,Marketing,1,2,Female,75,3,2,Sales Executive,1,Divorced,5454,4009,5,Y,Yes,21,4,3,80,1,9,2,2,4,3,1,3,Sedang (5000-10000),1-2 Tahun,40-49,0-5 km,1,0,0,-0.42322049293136954,-1.0667666506746207,Risiko Rendah (Cluster 0),R2: C0,1.5,2,3.3129548996482687,-0.42988621341674826,-1.0128815465093484,2597.142857142857,545.4,5.121951219512195,0.18331805682859761,3,1.8181818181818181,1.0,0.2,0.7317073170731708,0.7317073170731708,0.6666666666666666,0.6666666666666666,0.47619047619047616,6,1.5,1936,0.22675736961451246,0.04000000000000001,2.095600907029478
74,59,0.0,Travel_Rarely,142,Research & Development,3,3,Life Sciences,1,3,Male,70,2,1,Research Scientist,4,Married,2177,8456,3,Y,No,17,3,1,80,1,7,6,3,1,0,0,0,Rendah (< 5000),Baru Dipromosikan,50+,0-5 km,0,1,0,-1.4107088038551319,-2.3223458662637326,Risiko Rendah (Cluster 0),R2: C0,3.5,0,-1.4631702379105782,-0.24442966109146813,-0.5641698705178563,1979.090909090909,272.125,5.483870967741935,0.4591368227731864,0,27.5,1.0,0.0,0.0,0.0,0.25,1.0,0.9677419354838709,2,3.0,3481,0.9365244536940686,0.0,1.6338612122788765
77,42,0.0,Non-Travel,926,Research & Development,21,2,Medical,1,3,Female,36,3,2,Manufacturing Director,3,Divorced,5265,16439,2,Y,No,16,3,2,80,1,11,5,3,5,3,0,2,Sedang (5000-10000),Baru Dipromosikan,40-49,21-30 km,0,0,0,1.0843613666472778,-1.1550527023531232,Risiko Rendah (Cluster 0),R2: C0,3.0,0,-1.3690480212657654,-0.8780793359005094,-0.05825943341566671,2507.142857142857,438.75,5.161290322580645,0.189897455374098,0,27.5,2.0,0.0,0.5882352941176471,0.3921568627450981,1.6666666666666667,5.0,6.774193548387097,3,21.0,1764,45.88969823100937,0.0,0.48661875650364195
78,45,0.0,Travel_Rarely,561,Sales,2,3,Other,1,4,Male,61,3,2,Sales Executive,2,Married,4805,16177,0,Y,No,19,3,2,80,1,9,3,4,8,7,3,7,Rendah (< 5000),3-5 Tahun,40-49,0-5 km,0,1,0,-1.824860408674163,1.1730600850200639,Risiko Rendah (Cluster 0),R2: C0,3.0,0,-0.6726757100370129,0.18257407608239848,1.0366946785706672,2288.095238095238,480.5,6.129032258064516,0.20807324178110695,0,30.0,0.5,0.3333333333333333,0.8641975308641976,0.8641975308641976,8.0,16.0,0.48780487804878053,3,2.0,2025,0.23795359904818564,0.1111111111111111,0.6155231674267962
81,21,1.0,Travel_Rarely,1427,Research & Development,18,1,Other,1,4,Female,65,3,1,Research Scientist,4,Single,2693,8870,1,Y,No,19,3,1,80,0,1,3,2,1,0,0,0,Rendah (< 5000),Baru Dipromosikan,< 30,11-20 km,0,0,0,2.3616500046724416,-2.7434784969063912,Risiko Rendah (Cluster 0),R2: C0,3.0,0,-1.4498801557531062,-0.47012020493228035,1.3188836935049117,2448.181818181818,1346.5,6.129032258064516,0.0,0,27.5,1.0,0.0,0.0,0.0,0.5,2.0,8.571428571428571,3,18.0,441,73.46938775510203,0.0,0.2681760204081633
82,23,0.0,Travel_Rarely,885,Research & Development,4,3,Medical,1,1,Male,58,4,1,Research Scientist,1,Married,2819,8544,2,Y,No,16,3,1,80,1,5,3,4,3,2,0,2,Rendah (< 5000),Baru Dipromosikan,< 30,0-5 km,0,1,0,-1.120029138798362,-2.3680492649414395,Risiko Rendah (Cluster 0),R2: C0,2.5,0,0.44686513252322047,-0.09934642694584729,0.9412147654817237,2562.7272727272725,469.8333333333333,5.161290322580645,0.3546099290780142,0,17.5,1.0,0.0,0.6451612903225806,0.6451612903225806,1.0,1.0,0.9756097560975611,4,4.0,529,0.9518143961927426,0.0,0.6044114366448543
84,54,0.0,Travel_Rarely,1147,Sales,3,3,Marketing,1,4,Female,52,3,2,Sales Executive,1,Married,5940,17011,2,Y,No,14,3,4,80,1,16,4,3,6,2,0,5,Sedang (5000-10000),Baru Dipromosikan,50+,0-5 km,0,0,0,-1.393626055072065,-0.751638091701327,Risiko Rendah (Cluster 0),R2: C0,2.0,0,-0.3431337863172105,-1.028614456717652,-1.2468326077306868,2828.5714285714284,349.4117647058824,4.516129032258064,0.168321831341525,0,30.0,2.0,0.0,0.3278688524590164,0.819672131147541,2.0,2.0,0.9677419354838709,3,3.0,2916,0.9365244536940686,0.0,1.9690426638917797
85,41,0.0,Travel_Rarely,509,Research & Development,7,2,Technical Degree,1,2,Female,43,4,1,Research Scientist,3,Married,3376,18863,1,Y,No,13,3,3,80,0,10,3,3,10,6,0,8,Rendah (< 5000),Baru Dipromosikan,40-49,6-10 km,0,0,0,-1.0206076097399988,0.5105867738752612,Risiko Rendah (Cluster 0),R2: C0,3.0,0,0.16870353182887465,-1.15285862996806,0.8006713510762397,3069.090909090909,306.90909090909093,4.193548387096774,0.0,0,27.5,1.0,0.0,0.594059405940594,0.7920792079207921,5.0,15.0,2.258064516129032,4,7.0,1681,5.09885535900104,0.0,1.3206458116545265
86,45,0.0,Travel_Rarely,1038,Research & Development,20,3,Medical,1,2,Male,95,1,3,Healthcare Representative,1,Divorced,10851,19863,2,Y,Yes,18,3,2,80,1,24,2,3,7,7,0,7,Tinggi (10000-15000),Baru Dipromosikan,40-49,11-20 km,1,1,0,1.493112185315577,0.29606224547867077,Risiko Rendah (Cluster 0),R2: C0,2.0,2,-0.7198117939191426,-0.7365170760371761,-2.075865302143778,3500.322580645161,434.04,5.806451612903226,0.09214891264283082,2,1.8181818181818181,3.0,0.0,0.9859154929577465,0.9859154929577465,2.3333333333333335,2.3333333333333335,6.451612903225806,2,30.0,2025,41.62330905306971,0.0,2.7065556711758583
88,45,0.0,Non-Travel,1052,Sales,6,3,Medical,1,4,Female,57,2,3,Sales Executive,4,Single,8865,16840,6,Y,No,12,3,4,80,0,23,2,3,19,7,12,8,Sedang (5000-10000),> 5 Tahun,40-49,6-10 km,0,0,0,-1.8571500799328506,2.994462496759314,Risiko Rendah (Cluster 0),R2: C0,3.5,0,-1.3654678340992346,2.0894713837928487,-1.8068551743092094,2859.6774193548385,369.375,3.8709677419354835,0.0,0,37.5,0.23076923076923078,0.6,0.36649214659685864,0.41884816753926696,2.7142857142857144,10.857142857142858,1.9354838709677418,2,6.0,2025,3.7460978147762742,0.36,0.2317956555671176
93,55,0.0,Travel_Rarely,111,Sales,1,2,Life Sciences,1,1,Male,70,3,3,Sales Executive,4,Married,10239,18092,3,Y,No,14,3,4,80,1,24,4,3,1,0,1,0,Tinggi (10000-15000),1-2 Tahun,50+,0-5 km,0,1,0,-1.682298975079359,-0.8833166844787276,Risiko Rendah (Cluster 0),R2: C0,3.5,0,-0.535957716864218,-0.29810939804696523,-2.3154423661909043,3302.9032258064517,409.56,4.516129032258064,0.09765625,0,30.0,1.5,0.5,0.0,0.0,0.25,1.0,0.3225806451612903,3,1.0,3025,0.1040582726326743,0.25,0.21878251821019773
95,34,0.0,Travel_Frequently,1069,Research & Development,2,1,Life Sciences,1,4,Male,45,2,2,Manufacturing Director,3,Married,9547,14074,1,Y,No,17,3,3,80,0,10,2,2,10,9,1,9,Sedang (5000-10000),1-2 Tahun,30-39,0-5 km,0,1,0,-1.6586063407114002,0.9732215832400604,Risiko Rendah (Cluster 0),R2: C0,2.5,0,-1.501812868265207,-0.47649179298202526,0.34404546770043076,4546.190476190476,867.9090909090909,5.483870967741935,0.0,0,30.0,1.0,0.09090909090909091,0.8910891089108911,0.8910891089108911,5.0,15.0,0.9523809523809523,2,2.0,1156,0.9070294784580498,0.008264462809917356,1.4955913494874535
97,57,0.0,Travel_Rarely,405,Research & Development,1,2,Life Sciences,1,2,Male,93,4,2,Research Scientist,3,Married,4900,2721,0,Y,No,24,4,1,80,1,13,2,2,12,9,2,8,Rendah (< 5000),1-2 Tahun,50+,0-5 km,0,1,0,-1.525213015382553,3.152658257326057,Risiko Rendah (Cluster 0),R2: C0,2.5,0,-0.1585565836236295,-1.6916219312872915,1.2778904403593392,2333.333333333333,350.0,5.853658536585367,0.20403999183840033,0,20.0,0.6666666666666666,0.15384615384615385,0.7438016528925621,0.6611570247933884,12.0,36.0,0.47619047619047616,4,1.0,3249,0.22675736961451246,0.02366863905325444,0.41562344859048145
99,33,0.0,Travel_Rarely,147,Research & Development,4,4,Medical,1,3,Female,47,2,1,Research Scientist,2,Married,2622,13248,6,Y,No,21,4,4,80,0,7,3,3,3,2,1,1,Rendah (< 5000),1-2 Tahun,30-39,0-5 km,0,0,0,-1.4450119728618651,-2.0677756639831983,Risiko Rendah (Cluster 0),R2: C0,2.5,0,-1.2886408311664248,0.8403757452585768,-0.323087138461902,2383.6363636363635,327.75,5.121951219512195,0.0,0,30.0,0.5,0.25,0.6451612903225806,0.3225806451612903,0.42857142857142855,0.8571428571428571,1.2903225806451613,2,4.0,1089,1.6649323621227887,0.0625,0.7585848074921956
100,32,0.0,Non-Travel,300,Research & Development,1,3,Life Sciences,1,4,Male,61,3,1,Laboratory Technician,4,Divorced,2314,9148,0,Y,No,12,3,2,80,1,4,2,3,3,0,0,2,Rendah (< 5000),Baru Dipromosikan,30-39,0-5 km,0,1,0,-1.3585031633519482,-1.5410859974778484,Risiko Rendah (Cluster 0),R2: C0,3.5,0,-0.09307187367109127,-0.42520461773776164,1.9552271710123499,2103.6363636363635,462.8,3.8709677419354835,0.4319654427645788,0,32.5,1.0,0.0,0.0,0.6451612903225806,3.0,12.0,0.3225806451612903,3,1.0,1024,0.1040582726326743,0.0,2.5368268730489074
101,21,1.0,Travel_Frequently,251,Research & Development,10,2,Life Sciences,1,1,Female,45,2,1,Laboratory Technician,3,Single,2625,25308,1,Y,No,20,4,3,80,0,2,2,1,2,2,2,2,Rendah (< 5000),1-2 Tahun,< 30,6-10 km,0,0,0,2.6745329665444157,-1.1855236795874358,Risiko Rendah (Cluster 0),R2: C0,2.0,0,-1.432959120474485,2.977758965879211,0.6530721582776596,2386.363636363636,875.0,4.878048780487806,0.0,0,20.0,0.3333333333333333,0.6666666666666666,0.9523809523809523,0.9523809523809523,1.0,3.0,9.09090909090909,2,10.0,441,82.64462809917353,0.4444444444444444,1.5436179981634521
102,34,1.0,Travel_Frequently,296,Sales,6,2,Marketing,1,4,Female,33,1,1,Sales Representative,3,Divorced,2351,12253,0,Y,No,16,3,4,80,1,3,3,2,2,2,1,0,Rendah (< 5000),1-2 Tahun,30-39,6-10 km,0,0,0,-1.1376165414108788,-1.849835889691986,Risiko Rendah (Cluster 0),R2: C0,2.5,0,-2.3571077340162985,1.2624963905302904,1.3214421768747358,2137.272727272727,587.75,5.161290322580645,0.42517006802721086,0,32.5,0.5,0.3333333333333333,0.9523809523809523,0.0,2.0,6.0,2.857142857142857,1,6.0,1156,8.16326530612245,0.1111111111111111,0.4524163832199547
104,27,0.0,Travel_Frequently,1242,Sales,20,3,Life Sciences,1,4,Female,90,3,2,Sales Executive,3,Single,9981,12916,1,Y,No,14,3,4,80,0,7,2,3,7,7,0,7,Sedang (5000-10000),Baru Dipromosikan,< 30,11-20 km,0,0,0,0.7852652872391184,0.07083249392835977,Risiko Rendah (Cluster 0),R2: C0,3.0,0,-1.0133632492228193,-1.1129705179834484,0.38413304936974224,4752.857142857142,1247.625,4.516129032258064,0.0,0,35.0,2.0,0.0,0.9859154929577465,0.9859154929577465,3.5,10.5,6.451612903225806,3,20.0,729,41.62330905306971,0.0,1.2206685744016652
106,36,0.0,Travel_Rarely,917,Research & Development,6,4,Life Sciences,1,3,Male,60,1,1,Laboratory Technician,3,Divorced,2741,6865,1,Y,No,14,3,3,80,1,7,4,3,7,7,1,7,Rendah (< 5000),1-2 Tahun,30-39,6-10 km,0,1,0,-1.5497969143079207,-0.39683111847511754,Risiko Rendah (Cluster 0),R2: C0,3.0,0,-2.459049372857419,0.8795566223015017,1.1954441451125861,2491.8181818181815,342.625,4.516129032258064,0.36469730123997085,0,30.0,0.5,0.125,0.9859154929577465,0.9859154929577465,3.5,10.5,1.9354838709677418,1,6.0,1296,3.7460978147762742,0.015625,1.1160900104058271
107,41,1.0,Travel_Rarely,1360,Research & Development,12,3,Technical Degree,1,2,Female,49,3,5,Research Director,3,Married,19545,16280,1,Y,No,12,3,4,80,0,23,0,3,22,15,15,8,Sangat Tinggi (>15000),> 5 Tahun,40-49,11-20 km,0,0,0,-1.1555288394432819,6.690237349383497,Risiko Rendah (Cluster 0),R2: C0,3.0,0,-0.8383080176338871,1.1516382871623043,-0.7151696097773892,3832.3529411764707,814.375,3.8709677419354835,0.0,0,30.0,0.3125,0.6521739130434783,0.6787330316742081,0.36199095022624433,11.0,33.0,3.8709677419354835,3,12.0,1681,14.984391259105097,0.42533081285444235,0.036651034976562344
109,33,0.0,Travel_Frequently,1296,Research & Development,6,3,Life Sciences,1,3,Male,30,3,2,Healthcare Representative,4,Divorced,7725,5335,3,Y,No,23,4,3,80,1,15,2,1,13,11,4,7,Sedang (5000-10000),3-5 Tahun,30-39,6-10 km,0,1,0,-0.04516451986153913,1.3823483334666524,Risiko Rendah (Cluster 0),R2: C0,2.5,0,-1.0622434610235132,0.2634153018031753,0.041286835478592646,3678.5714285714284,482.8125,5.609756097560976,0.12943308309603935,0,27.5,0.4,0.2857142857142857,0.8396946564885497,0.5343511450381679,3.25,13.0,5.454545454545454,3,6.0,1089,29.752066115702476,0.08163265306122448,0.06662432534997474
110,18,1.0,Non-Travel,247,Research & Development,8,1,Medical,1,3,Male,80,3,1,Laboratory Technician,3,Single,1904,13556,1,Y,No,12,3,4,80,0,0,0,3,0,0,0,0,Rendah (< 5000),Baru Dipromosikan,< 30,6-10 km,0,1,0,-0.6330341548118708,-3.292263010712405,Risiko Rendah (Cluster 0),R2: C0,3.0,0,-0.0027386757892631786,-0.28559027792639957,1.465869509612867,1730.9090909090908,1904.0,3.8709677419354835,0.0,0,32.5,1.0,0.0,0.0,0.0,0.0,0.0,2.5806451612903225,3,8.0,324,6.659729448491155,0.0,1.8685126170655568
111,27,0.0,Travel_Rarely,894,Research & Development,9,3,Medical,1,4,Female,99,3,1,Research Scientist,2,Single,2279,11781,1,Y,No,16,3,4,80,0,7,2,2,7,7,0,3,Rendah (< 5000),Baru Dipromosikan,< 30,6-10 km,0,0,0,-0.2725663173082906,-0.928739552236693,Risiko Rendah (Cluster 0),R2: C0,2.0,0,-0.6741100809719146,-0.26909101158494364,1.106146404025753,2071.8181818181815,284.875,5.161290322580645,0.0,0,30.0,1.0,0.0,0.9859154929577465,0.4225352112676057,3.5,7.0,4.285714285714286,3,9.0,729,18.36734693877551,0.0,1.1479591836734693
112,22,0.0,Travel_Rarely,1230,Research & Development,1,2,Life Sciences,1,4,Male,33,2,2,Manufacturing Director,4,Married,4775,19146,6,Y,No,22,4,1,80,2,4,2,1,2,2,2,2,Rendah (< 5000),1-2 Tahun,< 30,0-5 km,0,1,0,-1.2994394943800531,-1.7889958277658287,Risiko Rendah (Cluster 0),R2: C0,2.5,0,-0.9192339467417056,2.814502377267267,0.23652709796332866,2273.809523809524,955.0,5.365853658536586,0.4187604690117253,0,25.0,0.6666666666666666,0.6666666666666666,0.9523809523809523,0.9523809523809523,0.2857142857142857,1.1428571428571428,0.9090909090909091,2,1.0,484,0.8264462809917354,0.4444444444444444,0.030360422405876896
113,33,1.0,Travel_Rarely,813,Research & Development,14,3,Medical,1,3,Male,58,3,1,Laboratory Technician,4,Married,2436,22149,5,Y,Yes,13,3,3,80,1,8,2,1,5,4,0,4,Rendah (< 5000),Baru Dipromosikan,30-39,11-20 km,1,1,0,6.845283204527507,-0.75823463357511,Risiko Rendah (Cluster 0),R2: C0,2.5,2,2.085645070686886,-0.45446253325648256,0.48176964890241875,2214.5454545454545,270.6666666666667,4.193548387096774,0.4103405826836274,4,2.5,1.0,0.0,0.7843137254901962,0.7843137254901962,0.8333333333333334,3.3333333333333335,12.727272727272727,6,21.0,1089,161.98347107438016,0.0,3.6013688016528915
114,42,0.0,Travel_Frequently,1368,Research & Development,28,4,Technical Degree,1,4,Female,88,2,2,Healthcare Representative,4,Married,4523,4386,0,Y,No,11,3,4,80,3,7,4,4,6,5,0,4,Rendah (< 5000),Baru Dipromosikan,40-49,21-30 km,0,0,0,1.0025324406692158,0.37917937746777075,Risiko Rendah (Cluster 0),R2: C0,4.0,0,-2.0892810110677447,-0.8625248377047154,2.1741637161058205,2153.809523809524,565.375,3.5483870967741935,0.6631299734748011,0,40.0,2.0,0.0,0.819672131147541,0.6557377049180328,6.0,24.0,6.829268292682928,2,28.0,1764,46.63890541344439,0.0,1.7346817370612726
